L1	L2	L3	KO	Function	EC	Count
Defense mechanisms	Antitoxin component MazE of the MazEF toxin-antitoxin module		COG2336	MazE:		1
Cell cycle control, cell division, chromosome partitioning	Spore germination protein YkwD and related proteins with CAP (CSP/antigen 5/PR1) domain		COG2340	YkwD:		1
General function prediction only	Spore germination protein YkwD and related proteins with CAP (CSP/antigen 5/PR1) domain		COG2340	YkwD:		1
Function unknown	Uncharacterized conserved protein, DUF427 family		COG2343	:		1
Transcription	Predicted transcriptional regulator, ArsR family		COG2345	:		1
Inorganic ion transport and metabolism	Truncated hemoglobin YjbI		COG2346	YjbI:		1
Secondary metabolites biosynthesis, transport and catabolism	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis		COG2350	YciI:		1
General function prediction only	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis		COG2350	YciI:		1
Replication, recombination and repair	Membrane protein MutK/YedI, may be involved in DNA repair		COG2354	MutK:		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent dipeptidase, microsomal dipeptidase homolog		COG2355	:		1
Amino acid transport and metabolism	Zn-dependent dipeptidase, microsomal dipeptidase homolog		COG2355	:		1
Posttranslational modification, protein turnover, chaperones	Leu/Phe-tRNA-protein transferase		COG2360	Aat:		1
Defense mechanisms	HEPN domain protein, predicted toxin of MNT-HEPN system		COG2361	HEPN:		1
Function unknown	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family		COG2363	YgdD:		1
Defense mechanisms	Beta-lactamase class A		COG2367	PenP:		1
Secondary metabolites biosynthesis, transport and catabolism	Aromatic ring hydroxylase		COG2368	YoaI:		1
Posttranslational modification, protein turnover, chaperones	Hydrogenase/urease accessory protein HupE		COG2370	HupE:		1
Posttranslational modification, protein turnover, chaperones	Urease accessory protein UreE		COG2371	UreE:		1
General function prediction only	Uncharacterized conserved protein YfaS, alpha-2-macroglobulin family		COG2373	YfaS:		1
General function prediction only	Predicted extracellular nuclease		COG2374	:		1
Inorganic ion transport and metabolism	NADPH-dependent ferric siderophore reductase, contains FAD-binding and SIP domains		COG2375	ViuB:		1
Carbohydrate transport and metabolism	Dihydroxyacetone kinase		COG2376	DAK1:Isoprenoid biosynthesis		1
Cell wall/membrane/envelope biogenesis	1,6-Anhydro-N-acetylmuramate kinase		COG2377	AnmK:		1
Transcription	Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains		COG2378	YobV:		1
Carbohydrate transport and metabolism	Glycerate-2-kinase		COG2379	GckA:Non-phosphorylated Entner-Doudoroff pathway		1
Posttranslational modification, protein turnover, chaperones	ABC-type transport system involved in cytochrome c biogenesis, permease component		COG2386	CcmB:		1
General function prediction only	Predicted acetyltransferase, GNAT superfamily		COG2388	YidJ:		1
Transcription	DNA-binding transcriptional regulator LsrR, DeoR family		COG2390	DeoR:		1
General function prediction only	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains		COG2391	YedE:		1
Energy production and conversion	Acetamidase/formamidase		COG2421	FmdA:		1
Amino acid transport and metabolism	Ornithine cyclodeaminase/archaeal alanine dehydrogenase, mu-crystallin family		COG2423	OCDMu:Proline biosynthesis		1
Function unknown	Uncharacterized conserved protein, contains a von Willebrand factor type A (vWA) domain		COG2425	ViaA:		1
Energy production and conversion	Ferredoxin-like protein FixX		COG2440	FixX:		1
Defense mechanisms	Predicted antitoxin component of a toxin-antitoxin system, DUF433 family		COG2442	:		1
Signal transduction mechanisms	Protein-tyrosine phosphatase		COG2453	CDC14:		1
Coenzyme transport and metabolism	Riboflavin transporter RibN, EamA domain		COG2510	RibN:		1
Carbohydrate transport and metabolism	2-Methylisocitrate lyase and related enzymes, PEP mutase family		COG2513	PrpB:		1
Secondary metabolites biosynthesis, transport and catabolism	Catechol-2,3-dioxygenase		COG2514	CatE:		1
Amino acid transport and metabolism	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family		COG2515	Acd:		1
General function prediction only	Biotin synthase-related protein, radical SAM superfamily		COG2516	:		1
Posttranslational modification, protein turnover, chaperones	Protein-L-isoaspartate O-methyltransferase		COG2518	Pcm:		1
Translation, ribosomal structure and biogenesis	tRNA G37 N-methylase Trm5		COG2520	Trm5:tRNA modification		1
Translation, ribosomal structure and biogenesis	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC		COG2606	EbsC:		1
General function prediction only	Predicted ATPase, AAA+ superfamily		COG2607	Atu1564:		1
Energy production and conversion	Pyruvate dehydrogenase complex, dehydrogenase (E1) component		COG2609	AceE:Pyruvate oxidation		1
Energy production and conversion	Heme-binding membrane subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases		COG2717	MsrQ:		1
General function prediction only	Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family		COG2718	YeaH:		1
Cell cycle control, cell division, chromosome partitioning	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation (function unknown)		COG2719	SpoVR:		1
Carbohydrate transport and metabolism	Altronate dehydratase		COG2721	UxaA:		1
Carbohydrate transport and metabolism	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		COG2723	BglB:		1
Carbohydrate transport and metabolism	Aryl-phospho-beta-D-glucosidase BglC, GH1 family		COG2730	BglC:		1
General function prediction only	Nucleoid-associated protein YlxR, Predicted RNA-binding, DUF448 family		COG2740	YlxR:		1
Cell cycle control, cell division, chromosome partitioning	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK		COG2755	TesA:		1
Lipid transport and metabolism	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK		COG2755	TesA:		1
Nucleotide transport and metabolism	Formyltetrahydrofolate synthetase		COG2759	MIS1:		1
Energy production and conversion	Zn-dependent glyoxalase, PhnB family		COG2764	PhnB:		1
Signal transduction mechanisms	Predicted Ser/Thr protein kinase		COG2766	PrkA:		1
Signal transduction mechanisms	HAMP domain		COG2770	HAMP:		1
Transcription	DNA-binding transcriptional regulator, CsgD family		COG2771	CsgD:		1
Mobilome: prophages, transposons	Transposase InsO and inactivated derivatives		COG2801	Tra5:		1
Function unknown	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily		COG2802	LON/PUA:		1
Inorganic ion transport and metabolism	Cyanate permease		COG2807	CynX:		1
Replication, recombination and repair	DNA polymerase III, gamma/tau subunits		COG2812	DnaX:		1
Translation, ribosomal structure and biogenesis	16S rRNA G1207 methylase RsmC		COG2813	RsmC:16S rRNA modification		1
Nucleotide transport and metabolism	NADH pyrophosphatase NudC, Nudix superfamily		COG2816	NPY1:		1
Replication, recombination and repair	3-methyladenine DNA glycosylase Tag		COG2818	Tag:		1
General function prediction only	Predicted hydrolase of the alpha/beta superfamily		COG2819	YbbA:		1
Cell wall/membrane/envelope biogenesis	Membrane-bound lytic murein transglycosylase		COG2821	MltA:		1
Cell wall/membrane/envelope biogenesis	Osmotically-inducible protein OsmY, contains BON domain		COG2823	OsmY:		1
General function prediction only	Uncharacterized Zn-ribbon-containing protein		COG2824	PhnA:		1
Mobilome: prophages, transposons	Transposase and inactivated derivatives, IS30 family		COG2826	Tra8:		1
Replication, recombination and repair	Predicted endonuclease, GIY-YIG superfamily		COG2827	YhbQ:		1
Intracellular trafficking, secretion, and vesicular transport	Hemolysin activation/secretion protein		COG2831	FhaC:		1
Function unknown	Uncharacterized protein, contains ferritin-like DUF455 domain		COG2833	:		1
Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein-sorting protein		COG2834	LolA:		1
Translation, ribosomal structure and biogenesis	RNA methyltransferase activator Trm112/YbaR		COG2835	Trm112:		1
Inorganic ion transport and metabolism	Periplasmic deferrochelatase/peroxidase EfeB		COG2837	EfeB:		1
Replication, recombination and repair	DNA-nicking endonuclease, Smr domain		COG2840	SmrA:		1
Posttranslational modification, protein turnover, chaperones	UTP:GlnB (protein PII) uridylyltransferase		COG2844	GlnD:		1
Signal transduction mechanisms	UTP:GlnB (protein PII) uridylyltransferase		COG2844	GlnD:		1
Function unknown	Uncharacterized conserved protein, DUF459 domain		COG2845	:		1
Replication, recombination and repair	Very-short-patch-repair endonuclease		COG2852	YcjD:		1
Function unknown	Uncharacterized membrane protein YadS, UPF0324 family		COG2855	YeiH:		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent peptidase ImmA, M78 family		COG2856	ImmA:		1
Energy production and conversion	Cytochrome c1		COG2857	CYT1:		1
Function unknown	Uncharacterized membrane protein YeiH		COG2860	YadS:		1
Carbohydrate transport and metabolism	Uncharacterized conserved protein YibQ, putative polysaccharide deacetylase 2 family		COG2861	YibQ:		1
Function unknown	Uncharacterized membrane protein YqhA		COG2862	YqhA:		1
Energy production and conversion	Cytochrome c553		COG2863	CytC553:		1
Translation, ribosomal structure and biogenesis	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module		COG2867	PasT:		1
Energy production and conversion	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF		COG2871	NqrF:Na+-translocating NADH dehydrogenase		1
Translation, ribosomal structure and biogenesis	Ser-tRNA(Ala) deacylase AlaX (editing enzyme)		COG2872	AlaX:		1
Amino acid transport and metabolism	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent		COG2873	MET17:Methionine biosynthesis		1
Cell motility	Archaellum biogenesis ATPase ArlH/FlaH		COG2874	FlaH:		1
Coenzyme transport and metabolism	Precorrin-4 methylase		COG2875	CobM:Cobalamine/B12 biosynthesis		1
Cell wall/membrane/envelope biogenesis	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase		COG2877	KdsA:Lipid A biosynthesis		1
Cell cycle control, cell division, chromosome partitioning	Cell division ATPase FtsE		COG2884	FtsE:		1
Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors		COG2890	HemK:		1
Carbohydrate transport and metabolism	Phosphotransferase system, mannose/fructose-specific component IIA		COG2893	ManX:		1
Cell cycle control, cell division, chromosome partitioning	Septum site-determining ATPase MinD		COG2894	MinD:		1
Inorganic ion transport and metabolism	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family		COG2895	CysN:Cysteine biosynthesis		1
Coenzyme transport and metabolism	GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA)		COG2896	MoaA:Molybdopterin biosynthesis		1
Lipid transport and metabolism	Lysylphosphatidylglycerol synthetase MprF, lysyl-tRNA-binding C-terminal domain		COG2898	MprF2:		1
Inorganic ion transport and metabolism	Uncharacterized TerC-related membrane protein, DUF475 domain		COG2899	TerC2:		1
Function unknown	Uncharacterized coiled-coil protein SlyX (sensitive to lysis X)		COG2900	SlyX:		1
Transcription	DNA-binding protein Fis (factor for inversion stimulation)		COG2901	Fis:		1
Amino acid transport and metabolism	NAD-specific glutamate dehydrogenase		COG2902	Gdh2:		1
Signal transduction mechanisms	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains		COG2905	:		1
Inorganic ion transport and metabolism	Bacterioferritin-associated ferredoxin		COG2906	Bfd:		1
General function prediction only	Predicted flavin-containing amine oxidase		COG2907	Ppro0129:		1
Cell wall/membrane/envelope biogenesis	UDP-2,3-diacylglucosamine pyrophosphatase LpxH		COG2908	LpxH:		1
Transcription	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT		COG2909	MalT:		1
Intracellular trafficking, secretion, and vesicular transport	Autotransporter translocation and assembly protein TamB		COG2911	TamB:		1
Cell wall/membrane/envelope biogenesis	Outer membrane protein assembly factor BamE, lipoprotein component of the BamABCDE complex		COG2913	BamE:		1
Cell cycle control, cell division, chromosome partitioning	Intracellular septation protein A		COG2917	YciB:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein FtsB		COG2919	FtsB:		1
Replication, recombination and repair	DNA polymerase III, chi subunit		COG2927	HolC:		1
Function unknown	Uncharacterized membrane protein		COG2928	:		1
Mobilome: prophages, transposons	Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains		COG2932	:		1
Posttranslational modification, protein turnover, chaperones	Arginyl-tRNA--protein-N-Asp/Glu arginylyltransferase		COG2935	Ate1:		1
General function prediction only	Predicted acyl esterase		COG2936	:		1
Posttranslational modification, protein turnover, chaperones	Succinate dehydrogenase flavin-adding protein, antitoxin component of the CptAB toxin-antitoxin module		COG2938	SdhE:		1
Amino acid transport and metabolism	Carboxypeptidase C (cathepsin A)		COG2939	Kex1:		1
Coenzyme transport and metabolism	Demethoxyubiquinone hydroxylase, CLK1/Coq7/Cat5 family (ubiquinone biosynthesis)		COG2941	Coq7:Ubiquinone biosynthesis		1
Carbohydrate transport and metabolism	Mannose or cellobiose epimerase, N-acyl-D-glucosamine 2-epimerase family		COG2942	YihS:		1
General function prediction only	Alpha/beta superfamily hydrolase		COG2945	:		1
General function prediction only	Predicted RNA-binding protein, contains EVE domain		COG2947	EVE:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB10 component		COG2948	VirB10:		1
Cell wall/membrane/envelope biogenesis	Membrane-bound lytic murein transglycosylase B		COG2951	MltB:		1
General function prediction only	CYTH domain, found in class IV adenylate cyclase and various triphosphatases		COG2954	CYTH:		1
Coenzyme transport and metabolism	Ubiquinone biosynthesis accessory factor UbiK		COG2960	UbiK:		1
Translation, ribosomal structure and biogenesis	23S rRNA A2030 N6-methylase RlmJ		COG2961	RlmJ:23S rRNA modification		1
General function prediction only	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family		COG2962	RarD:		1
Mobilome: prophages, transposons	Transposase InsE and inactivated derivatives		COG2963	InsE:		1
Inorganic ion transport and metabolism	Uncharacterized conserved protein ApaG affecting Mg2+/Co2+ transport		COG2967	ApaG:		1
Function unknown	Uncharacterized conserved protein YggE, contains kinase-interacting SIMPL domain		COG2968	YggE:		1
Carbohydrate transport and metabolism	BadF-type ATPase, related to human N-acetylglucosamine kinase		COG2971	BadF:		1
Function unknown	Uncharacterized membrane protein YebE, DUF533 family		COG2979	YebE:		1
Amino acid transport and metabolism	Sulfate transporter CysZ		COG2981	CysZ:		1
Inorganic ion transport and metabolism	Sulfate transporter CysZ		COG2981	CysZ:		1
Cell wall/membrane/envelope biogenesis	Uncharacterized conserved protein AsmA involved in outer membrane biogenesis		COG2982	AsmA:		1
General function prediction only	Uncharacterized cysteine cluster protein YcgN, CxxCxxCC family		COG2983	YcgN:		1
General function prediction only	ABC-type uncharacterized transport system, periplasmic component		COG2984	:		1
