Sample_ID	DRAM-ORF_count	DRAM-Annotated	DRAM-Hypothetical	DRAM-Unknown	DRAM-KO_count	Metacerberus-ORF_count	Metacerberus-Annotated	Metacerberus-Hypothetical	Metacerberus-Unknown	Metacerberus-KO_count
QGNH01001674.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001675.1	10.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001676.1	20.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001677.1	7.0	2.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001678.1	16.0	9.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001679.1						0.0	0.0	0.0	0.0	0.0
QGNH01001680.1						0.0	0.0	0.0	0.0	0.0
QGNH01001681.1	25.0	21.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001682.1	26.0	5.0	0.0	21.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001683.1	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001684.1	23.0	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001685.1	14.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001686.1	20.0	17.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001687.1	26.0	5.0	1.0	20.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001688.1						0.0	0.0	0.0	0.0	0.0
QGNH01001689.1	20.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001690.1	20.0	3.0	0.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001691.1	31.0	2.0	3.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001692.1	12.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001693.1	16.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001694.1	20.0	6.0	1.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001695.1	36.0	6.0	1.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001696.1	25.0	2.0	1.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001697.1	18.0	3.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001698.1	18.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001699.1	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001700.1	17.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001701.1	19.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001702.1	28.0	24.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001703.1	11.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001704.1	22.0	6.0	1.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001705.1	17.0	6.0	2.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001706.1	19.0	2.0	2.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001707.1	17.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001708.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001709.1	20.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001710.1	17.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001711.1	7.0	2.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001712.1	18.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001713.1	13.0	5.0	1.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001714.1	12.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001715.1	13.0	2.0	1.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001716.1	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001717.1	17.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001718.1	20.0	3.0	0.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001719.1	18.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001720.1	22.0	4.0	2.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001721.1	15.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001722.1	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001723.1	17.0	4.0	2.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001724.1	21.0	6.0	2.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001725.1	17.0	4.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001726.1	13.0	5.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001727.1	18.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001728.1	19.0	5.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001729.1	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001730.1	21.0	2.0	1.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001731.1	16.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001732.1	26.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001733.1						0.0	0.0	0.0	0.0	0.0
QGNH01001734.1	18.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001735.1	21.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001736.1	13.0	2.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001737.1	12.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001738.1	18.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001739.1	16.0	4.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001740.1	15.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001741.1	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001742.1	17.0	4.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001743.1						0.0	0.0	0.0	0.0	0.0
QGNH01001744.1	14.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001745.1	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001746.1	19.0	7.0	2.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001747.1	17.0	2.0	1.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001748.1	14.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001749.1	13.0	3.0	3.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001750.1	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001751.1	11.0	5.0	1.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001752.1	18.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001753.1	10.0	1.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001754.1	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001755.1	20.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001756.1	13.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001757.1	23.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001758.1	18.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001759.1	14.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001760.1	18.0	4.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001761.1	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001762.1	16.0	4.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001763.1	17.0	4.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001764.1	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001765.1	28.0	1.0	3.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001766.1	20.0	7.0	1.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001767.1	18.0	2.0	1.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001768.1	11.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001769.1	19.0	4.0	0.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001770.1	14.0	3.0	1.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001771.1	14.0	2.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001772.1	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001773.1	17.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001774.1	22.0	3.0	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001775.1	12.0	8.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001776.1	17.0	5.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001777.1	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001778.1	13.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001779.1	15.0	5.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001780.1	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001781.1	22.0	1.0	2.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001782.1	25.0	3.0	1.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001783.1	19.0	5.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001784.1	16.0	6.0	4.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001785.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001786.1	17.0	6.0	0.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0
QGNH01001787.1	16.0	12.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001788.1	18.0	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001789.1	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001790.1	16.0	5.0	1.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001791.1	13.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001792.1	18.0	3.0	0.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001793.1	15.0	4.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001794.1	21.0	2.0	0.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001795.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001796.1	16.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001797.1	12.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001798.1	16.0	3.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001799.1	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001800.1	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001801.1	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001802.1	22.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001803.1	18.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001804.1	9.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001805.1	15.0	5.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001806.1	16.0	2.0	4.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001807.1						0.0	0.0	0.0	0.0	0.0
QGNH01001808.1	13.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001809.1	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001810.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001811.1	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001812.1	18.0	11.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001813.1	14.0	3.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001814.1	23.0	2.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001815.1	11.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001816.1	8.0	7.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0
QGNH01001817.1	14.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001818.1	8.0	4.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001819.1	11.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001820.1	12.0	7.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001821.1	14.0	2.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001822.1	16.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001823.1						0.0	0.0	0.0	0.0	0.0
QGNH01001824.1	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001825.1	22.0	4.0	2.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001826.1	10.0	5.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001827.1	19.0	2.0	0.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001828.1	14.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001829.1	11.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001830.1	12.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001831.1	10.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001832.1	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001833.1	8.0	3.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001834.1	10.0	6.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0
QGNH01001835.1	14.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001836.1	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001837.1	15.0	5.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001838.1	20.0	2.0	0.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001839.1	18.0	3.0	1.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001840.1	11.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001841.1	17.0	8.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001842.1	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001843.1	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001844.1	11.0	7.0	1.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0
QGNH01001845.1	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001846.1	12.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001847.1	11.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001848.1	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001849.1	20.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001850.1	12.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001851.1	12.0	7.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001852.1	13.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001853.1	12.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001854.1	10.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001855.1	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001856.1	15.0	3.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001857.1	15.0	5.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001858.1						0.0	0.0	0.0	0.0	0.0
QGNH01001859.1	15.0	4.0	4.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001860.1	14.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001861.1	13.0	5.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001862.1	232.0	30.0	11.0	191.0	7.0	235.0	48.0	161.0	26.0	36.0
QGNH01001863.1	195.0	20.0	2.0	173.0	5.0	203.0	22.0	166.0	15.0	13.0
QGNH01001864.1	116.0	23.0	4.0	89.0	5.0	118.0	27.0	79.0	12.0	18.0
QGNH01001865.1	203.0	28.0	6.0	169.0	8.0	202.0	43.0	134.0	25.0	29.0
QGNH01001866.1	190.0	47.0	21.0	122.0	5.0	196.0	55.0	125.0	16.0	22.0
QGNH01001867.1	140.0	24.0	7.0	109.0	6.0	145.0	28.0	105.0	12.0	14.0
QGNH01001868.1	48.0	13.0	2.0	33.0	2.0	48.0	19.0	26.0	3.0	13.0
QGNH01001869.1	95.0	8.0	4.0	83.0	3.0	106.0	8.0	92.0	6.0	3.0
QGNH01001870.1	148.0	22.0	8.0	118.0	6.0	154.0	28.0	111.0	15.0	14.0
QGNH01001871.1	137.0	27.0	11.0	99.0	6.0	143.0	38.0	91.0	14.0	21.0
QGNH01001872.1	117.0	24.0	12.0	81.0	1.0	118.0	30.0	79.0	9.0	10.0
QGNH01001873.1	20.0	5.0	1.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001874.1	34.0	7.0	3.0	24.0	1.0	36.0	7.0	27.0	2.0	2.0
QGNH01001875.1	36.0	14.0	1.0	21.0	1.0	43.0	16.0	22.0	5.0	4.0
QGNH01001876.1	24.0	7.0	2.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001877.1	18.0	7.0	1.0	10.0	3.0	18.0	8.0	9.0	1.0	6.0
QGNH01001878.1	34.0	6.0	4.0	24.0	1.0	36.0	7.0	22.0	7.0	4.0
QGNH01001879.1	26.0	8.0	3.0	15.0	1.0	33.0	13.0	15.0	5.0	3.0
QGNH01001880.1	19.0	4.0	1.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001881.1	25.0	14.0	11.0	0.0	0.0	30.0	7.0	19.0	4.0	3.0
QGNH01001882.1	24.0	24.0	0.0	0.0	0.0	22.0	3.0	14.0	5.0	2.0
QGNH01001883.1	27.0	26.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001884.1	20.0	6.0	8.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001885.1	19.0	19.0	0.0	0.0	0.0	20.0	3.0	16.0	1.0	2.0
QGNH01001886.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001887.1	23.0	8.0	7.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001888.1	9.0	6.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001889.1	16.0	10.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001890.1	16.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001891.1	27.0	2.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001892.1	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001893.1	10.0	6.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0
QGNH01001894.1	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001895.1	13.0	4.0	1.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001896.1	22.0	5.0	0.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001897.1	21.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001898.1	12.0	4.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001899.1	13.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001900.1	20.0	8.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0
QGNH01001901.1	14.0	5.0	3.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0
QGNH01001902.1	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001903.1	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001904.1	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001905.1	11.0	3.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
QGNH01001906.1	11.0	6.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
QGNH01001907.1	13.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
