#GroupName	ProteinCount	SpeciesCount	FunctionalCategory	ConsensusFunctionalDescription
VOG21562	4	4	Xu	REFSEQ hypothetical protein
VOG21563	6	6	Xu	REFSEQ hypothetical protein
VOG21564	16	16	Xu	REFSEQ hydrolase
VOG21565	3	3	Xu	REFSEQ hypothetical protein
VOG21566	3	3	Xu	REFSEQ hypothetical protein
VOG21567	8	8	Xu	REFSEQ hypothetical protein
VOG21568	2	2	Xu	REFSEQ putative orfan
VOG21569	4	4	Xu	REFSEQ hypothetical protein
VOG21570	2	2	Xu	REFSEQ DNA helicase
VOG21571	3	3	Xu	REFSEQ hypothetical protein
VOG21572	5	5	Xu	REFSEQ hypothetical protein
VOG21573	6	3	Xu	REFSEQ hypothetical protein
VOG21574	9	9	Xu	REFSEQ hypothetical protein
VOG21575	11	11	Xu	REFSEQ hypothetical protein
VOG21576	53	53	Xu	REFSEQ hypothetical protein
VOG21577	6	6	Xu	REFSEQ hypothetical protein
VOG21578	6	6	Xu	REFSEQ hypothetical protein
VOG21579	16	16	Xu	REFSEQ hypothetical protein
VOG21580	9	9	Xs	sp|P54636|VP2_LORDV Protein VP2
VOG21581	5	5	Xu	REFSEQ hypothetical protein
VOG21582	7	7	Xu	REFSEQ hypothetical protein
VOG21583	13	13	Xu	REFSEQ hypothetical protein
VOG21584	4	4	Xu	REFSEQ hypothetical protein
VOG21585	4	4	Xu	REFSEQ hypothetical protein
VOG21586	2	2	Xu	REFSEQ hypothetical protein
VOG21587	2	2	Xu	REFSEQ hypothetical protein
VOG21588	7	7	Xu	REFSEQ hypothetical protein
VOG21589	10	10	Xu	REFSEQ Rz-like spanin
VOG21590	9	9	Xu	REFSEQ hypothetical protein
VOG21591	2	2	Xu	REFSEQ hypothetical protein
VOG21592	6	6	Xu	REFSEQ HTH DNA binding protein
VOG21593	2	2	Xu	REFSEQ hypothetical protein
VOG21594	22	22	Xu	REFSEQ hypothetical protein
VOG21595	4	4	Xu	REFSEQ hypothetical protein
VOG21596	4	4	Xu	REFSEQ hypothetical protein
VOG21597	2	2	Xu	REFSEQ hypothetical protein
VOG21598	3	3	Xu	REFSEQ hypothetical protein
VOG21599	2	2	Xu	REFSEQ hypothetical protein
VOG21600	2	2	Xu	REFSEQ 021L
VOG21601	5	5	Xu	REFSEQ hypothetical protein
VOG21602	4	4	Xu	REFSEQ hypothetical protein
VOG21603	2	2	Xu	REFSEQ hypothetical protein
VOG21604	43	43	Xu	REFSEQ hypothetical protein
VOG21605	3	3	Xu	REFSEQ hypothetical protein
VOG21606	2	2	Xu	REFSEQ hypothetical protein
VOG21607	2	2	Xu	REFSEQ hypothetical protein
VOG21608	18	18	Xu	REFSEQ hypothetical protein
VOG21609	6	6	Xu	REFSEQ unknown similar to AMEV238
VOG21610	4	4	Xu	REFSEQ hypothetical protein
VOG21611	35	34	Xu	REFSEQ hypothetical protein
VOG21612	3	3	Xu	REFSEQ hypothetical protein
VOG21613	8	8	Xu	REFSEQ hypothetical protein
VOG21614	2	2	Xu	REFSEQ sulfotransferase
VOG21615	3	3	Xu	REFSEQ hypothetical protein
VOG21616	7	7	Xu	REFSEQ hypothetical protein
VOG21617	4	4	Xu	REFSEQ hypothetical protein
VOG21618	4	2	Xu	REFSEQ hypothetical protein
VOG21619	2	2	Xu	REFSEQ structural protein
VOG21620	10	10	Xu	REFSEQ hypothetical protein
VOG21621	4	4	Xu	REFSEQ hypothetical protein
VOG21622	5	5	Xu	REFSEQ hypothetical protein
VOG21623	4	4	Xu	REFSEQ hypothetical protein
VOG21624	7	7	Xu	REFSEQ hypothetical protein
VOG21625	2	2	Xu	REFSEQ hypothetical protein
VOG21626	2	2	Xu	REFSEQ structural protein
VOG21627	3	3	Xu	REFSEQ hypothetical protein
VOG21628	2	2	Xu	REFSEQ hypothetical protein
VOG21629	273	273	Xu	REFSEQ minor tail protein with lysin activity
VOG21630	2	2	Xu	REFSEQ membrane protein ORF132
VOG21631	2	2	Xu	REFSEQ hypothetical protein
VOG21632	12	12	Xu	REFSEQ hypothetical protein
VOG21633	3	3	Xu	REFSEQ hypothetical protein
VOG21634	3	3	Xu	REFSEQ hypothetical protein
VOG21635	2	2	Xu	REFSEQ hypothetical protein
VOG21636	4	4	Xu	REFSEQ hypothetical protein
VOG21637	2	2	Xu	REFSEQ hypothetical protein
VOG21638	3	3	Xu	REFSEQ hypothetical protein
VOG21639	2	2	Xu	REFSEQ hypothetical protein
VOG21640	49	43	Xu	REFSEQ hypothetical protein
VOG21641	2	2	Xu	REFSEQ hypothetical protein
VOG21642	2	2	Xu	REFSEQ hypothetical protein
VOG21643	14	14	Xu	REFSEQ hypothetical protein
VOG21644	2	2	Xu	REFSEQ hypothetical protein
VOG21645	18	18	Xu	REFSEQ hypothetical protein
VOG21646	8	8	Xu	REFSEQ hypothetical protein
VOG21647	4	4	Xu	REFSEQ hypothetical protein
VOG21648	2	2	Xu	REFSEQ P4
VOG21649	2	2	Xu	REFSEQ hypothetical protein
VOG21650	2	2	Xu	REFSEQ hypothetical protein
VOG21651	29	29	Xu	REFSEQ hypothetical protein
VOG21652	2	2	Xu	REFSEQ hypothetical protein
VOG21653	31	31	Xu	REFSEQ hypothetical protein
VOG21654	3	3	Xu	REFSEQ hypothetical protein
VOG21655	8	8	Xu	REFSEQ hypothetical protein
VOG21656	3	3	Xu	REFSEQ hypothetical protein
VOG21657	21	21	Xu	REFSEQ hypothetical protein
VOG21658	3	3	Xu	REFSEQ helix-turn-helix transcriptional regulator
VOG21659	2	2	Xu	REFSEQ 6 protein
VOG21660	9	9	Xu	REFSEQ hypothetical protein
VOG21661	2	2	Xu	REFSEQ hypothetical protein
VOG21662	2	2	Xu	REFSEQ hypothetical protein
VOG21663	2	2	Xu	REFSEQ hypothetical protein
VOG21664	2	2	Xu	REFSEQ hypothetical protein
VOG21665	8	8	Xu	REFSEQ hypothetical protein
VOG21666	5	5	Xu	REFSEQ hypothetical protein
VOG21667	13	13	Xu	REFSEQ hypothetical protein
VOG21668	6	6	Xu	REFSEQ hypothetical protein
VOG21669	2	2	Xu	REFSEQ ORF87
VOG21670	2	2	Xu	REFSEQ hypothetical protein
VOG21671	2	2	Xu	REFSEQ hypothetical protein
VOG21672	2	2	Xu	REFSEQ RNA binding protein
VOG21673	2	2	Xu	REFSEQ hypothetical protein
VOG21674	8	8	Xu	REFSEQ hypothetical protein
VOG21675	3	3	Xu	REFSEQ hypothetical protein
VOG21676	2	2	Xu	REFSEQ putative orfan
VOG21677	2	2	Xu	sp|Q6R7C7|Y102_OSHVF Uncharacterized protein ORF102
VOG21678	2	2	Xu	REFSEQ hypothetical protein
VOG21679	2	2	Xu	REFSEQ hypothetical protein
VOG21680	62	62	Xu	REFSEQ hypothetical protein
VOG21681	22	22	Xu	REFSEQ hypothetical protein
VOG21682	2	2	Xu	REFSEQ hypothetical protein
VOG21683	2	2	Xu	REFSEQ Collagen triple helix repeat
VOG21684	16	16	Xu	REFSEQ hypothetical protein
VOG21685	3	3	Xu	REFSEQ hypothetical protein
VOG21686	4	4	Xu	REFSEQ hypothetical protein
VOG21687	3	3	Xu	REFSEQ hypothetical protein
VOG21688	14	14	Xu	REFSEQ hypothetical protein
VOG21689	2	2	Xr	sp|Q84709|P0_PEMVW Suppressor of silencing P0
VOG21690	3	3	Xs	sp|Q98663|MVP_RYSV Movement protein
VOG21691	3	3	Xu	REFSEQ hypothetical protein
VOG21692	21	21	Xu	REFSEQ DNA helicase
VOG21693	3	3	Xu	REFSEQ hypothetical protein
VOG21694	2	2	Xu	REFSEQ hypothetical protein
VOG21695	2	2	Xu	REFSEQ hypothetical protein
VOG21696	2	2	Xu	REFSEQ hypothetical protein
VOG21697	3	3	Xu	REFSEQ hypothetical protein
VOG21698	2	2	Xu	REFSEQ phosphoesterase
VOG21699	2	2	Xu	REFSEQ hypothetical protein
VOG21700	2	2	Xu	REFSEQ hypothetical protein
VOG21701	4	4	Xu	REFSEQ hypothetical protein
VOG21702	15	15	Xu	REFSEQ hypothetical protein
VOG21703	118	118	Xu	REFSEQ hypothetical protein
VOG21704	6	6	Xu	REFSEQ hypothetical protein
VOG21705	2	2	Xu	REFSEQ pseudomurein endosiopeptidase
VOG21706	5	5	Xu	REFSEQ hypothetical protein
VOG21707	2	2	Xu	REFSEQ hypothetical protein
VOG21708	2	2	Xu	REFSEQ hypothetical protein
VOG21709	3	3	Xu	REFSEQ hypothetical protein
VOG21710	2	2	Xu	REFSEQ hypothetical protein
VOG21711	4	4	Xu	REFSEQ hypothetical protein
VOG21712	5	5	Xu	REFSEQ hypothetical protein
VOG21713	2	2	Xu	REFSEQ hypothetical protein
VOG21714	2	2	Xu	REFSEQ hypothetical protein
VOG21715	5	5	Xu	REFSEQ hypothetical protein
VOG21716	4	4	Xu	REFSEQ gp46
VOG21717	6	6	Xu	REFSEQ hypothetical protein
VOG21718	2	2	Xu	REFSEQ hypothetical protein
VOG21719	4	4	Xu	REFSEQ hypothetical protein
VOG21720	21	21	Xu	REFSEQ hypothetical protein
VOG21721	2	2	Xu	REFSEQ hypothetical protein
VOG21722	4	4	Xu	REFSEQ hypothetical protein
VOG21723	6	6	Xu	REFSEQ hypothetical protein
VOG21724	4	4	Xu	REFSEQ hypothetical protein
VOG21725	3	3	Xu	sp|P13315|Y06H_BPT4 Uncharacterized 6.6 kDa protein in regB-denV intergenic region
VOG21726	2	2	Xu	REFSEQ hypothetical protein
VOG21727	18	18	Xu	REFSEQ hypothetical protein
VOG21728	21	21	Xu	REFSEQ hypothetical protein
VOG21729	2	2	Xu	REFSEQ hypothetical protein
VOG21730	8	8	Xu	REFSEQ hypothetical protein
VOG21731	8	8	Xu	REFSEQ hypothetical protein
VOG21732	54	54	XhXpXs	sp|O93122|A16_VACCA Virion membrane protein A16
VOG21733	20	20	Xu	REFSEQ hypothetical protein
VOG21734	5	5	Xu	REFSEQ tail protein with lysin activity
VOG21735	4	4	Xu	REFSEQ tail fiber protein
VOG21736	3	3	Xu	REFSEQ hypothetical protein
VOG21737	20	18	Xu	REFSEQ hypothetical protein
VOG21738	3	3	Xu	REFSEQ hypothetical protein
VOG21739	11	11	Xu	REFSEQ hypothetical protein
VOG21740	3	3	Xu	REFSEQ hypothetical protein
VOG21741	5	5	Xu	REFSEQ hypothetical protein
VOG21742	15	15	Xu	REFSEQ hypothetical protein
VOG21743	2	2	Xu	REFSEQ hypothetical protein
VOG21744	5	5	Xu	REFSEQ hypothetical protein
VOG21745	3	3	Xu	REFSEQ hypothetical protein
VOG21746	2	2	Xu	REFSEQ hypothetical protein
VOG21747	13	13	Xu	REFSEQ hypothetical protein
VOG21748	5	5	Xu	REFSEQ tail protein
VOG21749	2	2	Xu	REFSEQ hypothetical protein
VOG21750	17	17	Xu	REFSEQ hypothetical protein
VOG21751	2	2	Xu	REFSEQ hypothetical protein
VOG21752	21	21	Xu	REFSEQ hypothetical protein
VOG21753	2	2	Xu	REFSEQ toxin
VOG21754	3	3	Xu	REFSEQ baseplate wedge subunit
VOG21755	55	55	Xu	REFSEQ hypothetical protein
VOG21756	5	5	Xu	REFSEQ hypothetical protein
VOG21757	5	5	Xu	REFSEQ membrane protein
VOG21758	24	24	Xu	REFSEQ hypothetical protein
VOG21759	104	101	XhXpXs	sp|O39619|CAPSH_ADECR Hexon protein
VOG21760	2	2	Xu	REFSEQ hypothetical protein
VOG21761	4	4	Xu	sp|Q5UP77|YL002_MIMIV Uncharacterized Bro-N domain-containing protein L2
VOG21762	32	32	Xu	REFSEQ hypothetical protein
VOG21763	2	2	Xu	REFSEQ hypothetical protein
VOG21764	12	12	Xu	REFSEQ hypothetical protein
VOG21765	3	3	Xu	REFSEQ hypothetical protein
VOG21766	2	2	Xu	sp|Q573E5|Y107_AFV2P Uncharacterized protein ORF107
VOG21767	6	6	Xu	REFSEQ hypothetical protein
VOG21768	14	14	Xu	REFSEQ hypothetical protein
VOG21769	3	3	Xu	REFSEQ membrane protein
VOG21770	2	2	Xu	REFSEQ hypothetical protein
VOG21771	3	3	Xu	REFSEQ hypothetical protein
VOG21772	2	2	Xu	REFSEQ hypothetical protein
VOG21773	27	27	Xu	REFSEQ hypothetical protein
VOG21774	2	2	Xu	REFSEQ tail length tape measure protein
VOG21775	5	5	Xu	REFSEQ hypothetical protein
VOG21776	11	10	Xu	REFSEQ hypothetical protein
VOG21777	3	3	Xu	REFSEQ hypothetical protein
VOG21778	2	2	XpXs	sp|P11128|FUS_BPPH6 Fusion protein P6
VOG21779	2	2	Xu	REFSEQ hypothetical protein
VOG21780	4	4	Xu	REFSEQ hypothetical protein
VOG21781	3	3	Xu	REFSEQ Carbonic anhydrase
VOG21782	6	6	Xu	REFSEQ hypothetical protein
VOG21783	3	3	Xu	REFSEQ hypothetical protein
VOG21784	2	2	Xu	REFSEQ hypothetical protein
VOG21785	2	2	Xu	REFSEQ hypothetical protein
VOG21786	3	3	Xu	REFSEQ hypothetical protein
VOG21787	2	2	Xu	REFSEQ hypothetical protein
VOG21788	2	2	Xu	REFSEQ hypothetical protein
VOG21789	4	4	Xu	REFSEQ hypothetical protein
VOG21790	2	2	Xu	REFSEQ hypothetical protein
VOG21791	2	2	Xu	REFSEQ hypothetical protein
VOG21792	7	7	Xu	REFSEQ hypothetical protein
VOG21793	7	7	Xu	REFSEQ hypothetical protein
VOG21794	4	4	Xu	REFSEQ hypothetical protein
VOG21795	2	2	Xu	REFSEQ hypothetical protein
VOG21796	8	8	Xu	REFSEQ hypothetical protein
VOG21797	3	3	Xu	REFSEQ hypothetical protein
VOG21798	2	2	Xu	REFSEQ hypothetical protein
VOG21799	4	4	Xu	REFSEQ hypothetical protein
VOG21800	19	19	Xu	REFSEQ hypothetical protein
VOG21801	2	2	Xu	REFSEQ hypothetical protein
VOG21802	7	7	Xu	REFSEQ hypothetical protein
VOG21803	2	2	Xu	REFSEQ hypothetical protein
VOG21804	6	6	Xu	REFSEQ hypothetical protein
VOG21805	2	2	Xu	REFSEQ hypothetical protein
VOG21806	4	4	XhXrXs	sp|P11125|P4_BPPH6 Packaging enzyme P4
VOG21807	2	2	Xu	REFSEQ hypothetical protein
VOG21808	10	10	Xu	REFSEQ hypothetical protein
VOG21809	2	2	Xu	REFSEQ hypothetical protein
VOG21810	2	2	Xu	REFSEQ hypothetical protein
VOG21811	3	3	Xu	REFSEQ membrane protein
VOG21812	3	3	Xu	REFSEQ hypothetical protein
VOG21813	4	4	Xu	REFSEQ immune reactive putative protease inhibitor
VOG21814	2	2	Xu	REFSEQ DNA binding protein
VOG21815	2	2	Xu	REFSEQ hypothetical protein
VOG21816	2	2	Xu	sp|Q573D9|Y180_AFV2P Uncharacterized protein ORF180
VOG21817	8	8	Xu	REFSEQ hypothetical protein
VOG21818	2	2	Xu	REFSEQ zinc-finger domain protein
VOG21819	5	5	Xu	REFSEQ hypothetical protein
VOG21820	4	4	Xu	REFSEQ hypothetical protein
VOG21821	2	2	Xu	REFSEQ hypothetical protein
VOG21822	2	2	Xu	REFSEQ hypothetical protein
VOG21823	2	2	Xu	REFSEQ hypothetical protein
VOG21824	4	4	Xu	REFSEQ hypothetical protein
VOG21825	9	9	Xu	REFSEQ hypothetical protein
VOG21826	8	8	Xu	REFSEQ ADP-ribosyltransferase
VOG21827	2	2	Xu	REFSEQ hypothetical protein
VOG21828	8	8	Xu	REFSEQ hypothetical protein
VOG21829	2	2	Xu	REFSEQ hypothetical protein
VOG21830	5	5	Xu	REFSEQ hypothetical protein
VOG21831	2	2	Xu	REFSEQ P protein
VOG21832	2	2	Xu	REFSEQ hypothetical protein
VOG21833	3	3	Xu	REFSEQ hypothetical protein
VOG21834	2	2	Xu	REFSEQ hypothetical protein
VOG21835	2	2	Xu	REFSEQ hypothetical protein
VOG21836	2	2	Xu	REFSEQ HNH endonuclease
VOG21837	6	6	Xu	REFSEQ tail fiber protein
VOG21838	3	3	Xu	REFSEQ hypothetical protein
VOG21839	10	10	Xu	REFSEQ hypothetical protein
VOG21840	9	9	Xu	REFSEQ hypothetical protein
VOG21841	3	3	Xu	REFSEQ hypothetical protein
VOG21842	22	22	Xu	REFSEQ hypothetical protein
VOG21843	2	2	Xu	REFSEQ hypothetical protein
VOG21844	2	2	Xu	REFSEQ hypothetical protein
VOG21845	5	5	Xu	REFSEQ hypothetical protein
VOG21846	5	5	Xu	REFSEQ hypothetical protein
VOG21847	3	3	Xu	REFSEQ hypothetical protein
VOG21848	3	3	Xu	REFSEQ hypothetical protein
VOG21849	4	4	Xu	REFSEQ hypothetical protein
VOG21850	13	8	Xu	REFSEQ hypothetical protein
VOG21851	5	5	Xu	REFSEQ hypothetical protein
VOG21852	2	2	Xu	REFSEQ hypothetical protein
VOG21853	2	2	Xu	REFSEQ hypothetical protein
VOG21854	2	2	Xu	REFSEQ hypothetical protein
VOG21855	13	13	Xu	REFSEQ hypothetical protein
VOG21856	18	18	Xu	REFSEQ hypothetical protein
VOG21857	4	4	Xs	sp|Q6UDJ6|SCP_PSHV1 Small capsomere-interacting protein
VOG21858	5	5	Xu	REFSEQ hypothetical protein
VOG21859	4	4	Xu	REFSEQ hypothetical protein
VOG21860	2	2	Xu	REFSEQ hypothetical protein
VOG21861	6	6	Xu	REFSEQ hypothetical protein
VOG21862	2	2	Xu	REFSEQ 148R
VOG21863	4	4	Xu	REFSEQ hypothetical protein
VOG21864	2	2	Xu	REFSEQ hypothetical protein
VOG21865	63	63	Xu	sp|Q5UNW1|YR707_MIMIV Uncharacterized protein R707
VOG21866	2	2	Xu	REFSEQ hypothetical protein
VOG21867	2	2	Xu	REFSEQ gp41
VOG21868	4	4	Xu	REFSEQ hypothetical protein
VOG21869	20	20	Xu	sp|P51725|YO23_BPHC1 Putative tail sheath protein
VOG21870	2	2	Xu	REFSEQ hypothetical protein
VOG21871	3	3	Xu	REFSEQ hypothetical protein
VOG21872	2	2	Xu	REFSEQ hypothetical protein
VOG21873	2	2	Xu	REFSEQ hypothetical protein
VOG21874	2	2	Xu	REFSEQ hypothetical protein
VOG21875	6	6	Xu	REFSEQ hypothetical protein
VOG21876	4	4	Xu	REFSEQ hypothetical protein
VOG21877	5	5	Xu	REFSEQ hypothetical protein
VOG21878	2	2	Xu	REFSEQ gp64
VOG21879	2	2	Xu	REFSEQ hypothetical protein
VOG21880	2	2	Xu	REFSEQ hypothetical protein
VOG21881	3	3	Xu	REFSEQ hypothetical protein
VOG21882	2	2	Xu	REFSEQ hypothetical protein
VOG21883	3	3	Xu	REFSEQ ATP-dependent RNA helicase
VOG21884	2	2	Xu	REFSEQ Gp15 family bacterioprotein
VOG21885	6	6	Xu	REFSEQ hypothetical protein
VOG21886	2	2	Xu	REFSEQ hypothetical protein
VOG21887	2	2	Xu	REFSEQ hypothetical protein
VOG21888	2	2	Xu	REFSEQ tail protein
VOG21889	2	2	Xu	REFSEQ hypothetical protein
VOG21890	2	2	Xh	sp|P23648|NSR_LACLL Nisin-resistance protein
VOG21891	2	2	Xu	REFSEQ hypothetical protein
VOG21892	19	19	Xu	REFSEQ hypothetical protein
VOG21893	2	2	Xu	REFSEQ putative orfan
VOG21894	2	2	Xu	REFSEQ hypothetical protein
VOG21895	3	3	Xu	REFSEQ hypothetical protein
VOG21896	2	2	Xu	REFSEQ hypothetical protein
VOG21897	5	5	Xu	REFSEQ hypothetical protein
VOG21898	3	3	Xu	REFSEQ protein LORF2
VOG21899	2	2	Xu	REFSEQ hypothetical protein
VOG21900	9	8	Xu	REFSEQ hypothetical protein
VOG21901	4	4	Xu	REFSEQ hypothetical protein
VOG21902	2	2	Xu	REFSEQ hypothetical protein
VOG21903	10	10	Xu	REFSEQ hypothetical protein
VOG21904	5	5	Xu	REFSEQ hypothetical protein
VOG21905	3	3	Xu	REFSEQ hypothetical protein
VOG21906	2	2	Xu	REFSEQ hypothetical protein
VOG21907	3	3	Xu	REFSEQ hypothetical protein
VOG21908	3	3	Xu	REFSEQ hypothetical protein
VOG21909	4	4	Xu	REFSEQ hypothetical protein
VOG21910	4	4	Xu	REFSEQ hypothetical protein
VOG21911	3	3	Xu	sp|A4PBQ0|NSP11_RGDV RNA-binding protein
VOG21912	6	6	Xu	REFSEQ hypothetical protein
VOG21913	2	2	Xu	REFSEQ hypothetical protein
VOG21914	7	7	Xu	REFSEQ hypothetical protein
VOG21915	8	8	Xu	REFSEQ hypothetical protein
VOG21916	2	2	XhXs	sp|P0CAL4|VF84_ASFK5 Transmembrane protein EP84R
VOG21917	2	2	Xu	sp|Q6R7G8|Y057_OSHVF Putative transmembrane protein ORF57
VOG21918	20	20	Xu	REFSEQ hypothetical protein
VOG21919	2	2	Xp	sp|Q2HRC7|VIL6_HHV8P Viral interleukin-6 homolog
VOG21920	9	9	Xu	REFSEQ hypothetical protein
VOG21921	2	2	Xu	REFSEQ hypothetical protein
VOG21922	3	3	Xu	REFSEQ hypothetical protein
VOG21923	8	8	Xu	REFSEQ hypothetical protein
VOG21924	7	7	Xu	REFSEQ hypothetical protein
VOG21925	11	11	Xu	REFSEQ hypothetical protein
VOG21926	5	5	Xu	REFSEQ hypothetical protein
VOG21927	4	4	Xu	REFSEQ hypothetical protein
VOG21928	4	4	Xu	REFSEQ hypothetical protein
VOG21929	9	9	Xu	REFSEQ hypothetical protein
VOG21930	2	2	Xu	REFSEQ hypothetical protein
VOG21931	5	5	Xu	REFSEQ hypothetical protein
VOG21932	2	2	Xu	REFSEQ membrane glycoprotein vOX2-B
VOG21933	2	2	Xu	REFSEQ hypothetical protein
VOG21934	2	2	Xu	REFSEQ hypothetical protein
VOG21935	2	2	Xu	REFSEQ hypothetical protein
VOG21936	6	6	Xu	REFSEQ hypothetical protein
VOG21937	2	2	Xu	REFSEQ hypothetical protein
VOG21938	8	8	Xu	REFSEQ hypothetical protein
VOG21939	7	7	Xu	REFSEQ hypothetical protein
VOG21940	3	3	Xu	REFSEQ gp68
VOG21941	2	2	Xu	REFSEQ hypothetical protein
VOG21942	8	8	Xu	REFSEQ hypothetical protein
VOG21943	51	51	Xu	REFSEQ hypothetical protein
VOG21944	28	28	Xu	REFSEQ hypothetical protein
VOG21945	6	6	Xu	REFSEQ hypothetical protein
VOG21946	3	3	Xu	sp|Q05288|VG73_BPML5 Gene 73 protein
VOG21947	17	17	Xs	sp|P03638|SCAFD_BPG4 External scaffolding protein D
VOG21948	2	2	Xu	REFSEQ hypothetical protein
VOG21949	3	3	Xu	REFSEQ hypothetical protein
VOG21950	2	2	Xu	REFSEQ hypothetical protein
VOG21951	2	2	Xu	REFSEQ hypothetical protein
VOG21952	6	6	Xu	REFSEQ hypothetical protein
VOG21953	3	2	Xu	REFSEQ Dihydrofolate reductase incomplete domain containing protein
VOG21954	5	5	Xu	REFSEQ endodeoxyribonuclease
VOG21955	4	4	Xu	REFSEQ hypothetical protein
VOG21956	3	3	Xu	REFSEQ hypothetical protein
VOG21957	4	4	Xu	REFSEQ hypothetical protein
VOG21958	2	2	Xu	REFSEQ hypothetical protein
VOG21959	2	2	Xu	REFSEQ hypothetical protein
VOG21960	2	2	Xu	REFSEQ hypothetical protein
VOG21961	6	2	Xu	REFSEQ hypothetical protein
VOG21962	2	2	Xu	REFSEQ hypothetical protein
VOG21963	2	2	Xu	REFSEQ hypothetical protein
VOG21964	4	4	Xu	REFSEQ hypothetical protein
VOG21965	2	2	Xu	REFSEQ hypothetical protein
VOG21966	3	3	Xu	REFSEQ hypothetical protein
VOG21967	2	2	Xu	REFSEQ ribosomal protein-like protein
VOG21968	23	23	Xu	REFSEQ hypothetical protein
VOG21969	5	5	Xu	REFSEQ hypothetical protein
VOG21970	16	16	Xu	REFSEQ hypothetical protein
VOG21971	12	12	Xu	REFSEQ hypothetical protein
VOG21972	3	3	Xu	sp|Q65YU7|VP9_MYRV9 Uncharacterized protein VP9
VOG21973	7	7	Xu	REFSEQ transcriptional regulator
VOG21974	55	55	Xu	REFSEQ histone family DNA-binding
VOG21975	4	4	Xu	sp|P76573|YFGI_ECOLI Uncharacterized protein YfgI
VOG21976	2	2	Xu	REFSEQ hypothetical protein
VOG21977	2	2	Xu	REFSEQ hypothetical protein
VOG21978	8	8	Xu	REFSEQ hypothetical protein
VOG21979	2	2	Xu	REFSEQ hypothetical protein
VOG21980	2	2	Xu	REFSEQ hypothetical protein
VOG21981	2	2	Xu	REFSEQ hypothetical protein
VOG21982	3	3	Xu	REFSEQ hypothetical protein
VOG21983	5	5	Xu	REFSEQ hypothetical protein
VOG21984	5	5	Xu	REFSEQ hypothetical protein
VOG21985	2	2	Xu	REFSEQ hypothetical protein
VOG21986	2	2	Xu	REFSEQ hypothetical protein
VOG21987	5	5	Xu	REFSEQ hypothetical protein
VOG21988	12	12	Xu	REFSEQ hypothetical protein
VOG21989	3	3	Xu	REFSEQ e133
VOG21990	2	2	Xu	REFSEQ hypothetical protein
VOG21991	7	7	Xu	REFSEQ hypothetical protein
VOG21992	2	2	Xu	REFSEQ hypothetical protein
VOG21993	9	9	Xu	sp|Q5UR47|YR570_MIMIV Uncharacterized protein R570
VOG21994	5	3	Xu	REFSEQ Haloacid dehalogenase-like hydrolase motif-containing
VOG21995	2	2	Xu	REFSEQ hypothetical protein
VOG21996	27	26	Xu	sp|Q5UR59|YL803_MIMIV Uncharacterized protein L803
VOG21997	6	6	Xu	REFSEQ hypothetical protein
VOG21998	2	2	Xu	REFSEQ hypothetical protein
VOG21999	3	3	Xu	REFSEQ hypothetical protein
VOG22000	2	2	Xu	REFSEQ DNA methyltransferase
VOG22001	4	4	Xu	REFSEQ hypothetical protein
VOG22002	2	2	Xu	REFSEQ hypothetical protein
VOG22003	3	3	XhXpXs	sp|P07566|POLS_RUBVT Structural polyprotein
VOG22004	2	2	Xu	REFSEQ glycosyltransferase
VOG22005	8	8	Xu	REFSEQ hypothetical protein
VOG22006	2	2	Xu	REFSEQ gp15
VOG22007	2	2	Xu	REFSEQ hypothetical protein
VOG22008	4	4	Xu	REFSEQ phosphoprotein
VOG22009	19	19	Xu	REFSEQ hypothetical protein
VOG22010	12	12	Xu	REFSEQ hypothetical protein
VOG22011	2	2	Xu	sp|A8Y986|AGNO_POVSM Squirrel monkey agnoprotein
VOG22012	2	2	Xu	REFSEQ hypothetical protein
VOG22013	2	2	Xu	REFSEQ hypothetical protein
VOG22014	79	79	Xu	REFSEQ hypothetical protein
VOG22015	9	9	Xu	REFSEQ hypothetical protein
VOG22016	3	3	Xu	REFSEQ EsV-1-207
VOG22017	8	8	Xu	REFSEQ hypothetical protein
VOG22018	2	2	Xu	REFSEQ putative viral structural protein
VOG22019	13	13	Xu	REFSEQ hypothetical protein
VOG22020	2	2	Xu	REFSEQ hypothetical protein
VOG22021	3	3	Xu	REFSEQ hypothetical protein
VOG22022	121	120	Xu	REFSEQ hypothetical protein
VOG22023	2	2	Xu	REFSEQ hypothetical protein
VOG22024	3	3	Xu	REFSEQ hypothetical protein
VOG22025	3	3	Xu	REFSEQ hypothetical protein
VOG22026	7	7	Xu	REFSEQ hypothetical protein
VOG22027	2	2	Xu	REFSEQ hypothetical protein
VOG22028	2	2	XhXs	sp|P0CAG6|VF421_ASFK5 Uncharacterized protein K421R
VOG22029	37	37	Xu	REFSEQ hypothetical protein
VOG22030	3	3	Xu	REFSEQ site-specific DNA methyltransferase
VOG22031	2	2	Xu	REFSEQ hypothetical protein
VOG22032	11	11	Xu	REFSEQ hypothetical protein
VOG22033	3	3	Xu	REFSEQ hypothetical protein
VOG22034	3	3	Xu	REFSEQ restriction endonuclease II
VOG22035	3	3	Xu	REFSEQ hypothetical protein
VOG22036	2	2	Xu	REFSEQ hypothetical protein
VOG22037	3	3	Xu	REFSEQ hypothetical protein
VOG22038	3	3	Xu	REFSEQ hypothetical protein
VOG22039	2	2	Xu	REFSEQ hypothetical protein
