index	L1	L2	L3	KO	Function	EC	Count
17088	Cellular Processes	Cellular community - eukaryotes	Gap junction [PATH:ko04540]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
17142	Cellular Processes	Cellular community - eukaryotes	Signaling pathways regulating pluripotency of stem cells [PATH:ko04550]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
17953	Cellular Processes	Cell motility	Regulation of actin cytoskeleton [PATH:ko04810]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
18284	Organismal Systems	Immune system	Neutrophil extracellular trap formation [PATH:ko04613]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
18404	Organismal Systems	Immune system	Toll-like receptor signaling pathway [PATH:ko04620]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
18849	Organismal Systems	Immune system	Natural killer cell mediated cytotoxicity [PATH:ko04650]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
19015	Organismal Systems	Immune system	T cell receptor signaling pathway [PATH:ko04660]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
19316	Organismal Systems	Immune system	B cell receptor signaling pathway [PATH:ko04662]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
19390	Organismal Systems	Immune system	Fc epsilon RI signaling pathway [PATH:ko04664]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
19413	Organismal Systems	Immune system	Fc gamma R-mediated phagocytosis [PATH:ko04666]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
19663	Organismal Systems	Immune system	Chemokine signaling pathway [PATH:ko04062]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
19875	Organismal Systems	Endocrine system	Insulin signaling pathway [PATH:ko04910]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20148	Organismal Systems	Endocrine system	GnRH secretion [PATH:ko04929]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20219	Organismal Systems	Endocrine system	GnRH signaling pathway [PATH:ko04912]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20317	Organismal Systems	Endocrine system	Estrogen signaling pathway [PATH:ko04915]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20365	Organismal Systems	Endocrine system	Progesterone-mediated oocyte maturation [PATH:ko04914]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20424	Organismal Systems	Endocrine system	Prolactin signaling pathway [PATH:ko04917]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20469	Organismal Systems	Endocrine system	Oxytocin signaling pathway [PATH:ko04921]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20615	Organismal Systems	Endocrine system	Relaxin signaling pathway [PATH:ko04926]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20729	Organismal Systems	Endocrine system	Growth hormone synthesis, secretion and action [PATH:ko04935]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20821	Organismal Systems	Endocrine system	Thyroid hormone signaling pathway [PATH:ko04919]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
20942	Organismal Systems	Endocrine system	Parathyroid hormone synthesis, secretion and action [PATH:ko04928]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
21042	Organismal Systems	Endocrine system	Melanogenesis [PATH:ko04916]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
21457	Organismal Systems	Circulatory system	Vascular smooth muscle contraction [PATH:ko04270]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
22306	Organismal Systems	Nervous system	Cholinergic synapse [PATH:ko04725]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
22503	Organismal Systems	Nervous system	Serotonergic synapse [PATH:ko04726]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
22542	Organismal Systems	Nervous system	Long-term potentiation [PATH:ko04720]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
22570	Organismal Systems	Nervous system	Long-term depression [PATH:ko04730]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
22791	Organismal Systems	Nervous system	Neurotrophin signaling pathway [PATH:ko04722]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
23040	Organismal Systems	Development and regeneration	Dorso-ventral axis formation [PATH:ko04320]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
23292	Organismal Systems	Development and regeneration	Osteoclast differentiation [PATH:ko04380]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
23877	Organismal Systems	Environmental adaptation	Plant-pathogen interaction [PATH:ko04626]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
24202	Human Diseases	Cancer: overview	Pathways in cancer [PATH:ko05200]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
24740	Human Diseases	Cancer: overview	MicroRNAs in cancer [PATH:ko05206]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
24786	Human Diseases	Cancer: overview	Proteoglycans in cancer [PATH:ko05205]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
24998	Human Diseases	Cancer: overview	Chemical carcinogenesis - receptor activation [PATH:ko05207]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25300	Human Diseases	Cancer: overview	Central carbon metabolism in cancer [PATH:ko05230]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25330	Human Diseases	Cancer: overview	Choline metabolism in cancer [PATH:ko05231]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25385	Human Diseases	Cancer: overview	PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25472	Human Diseases	Cancer: specific types	Colorectal cancer [PATH:ko05210]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25542	Human Diseases	Cancer: specific types	Pancreatic cancer [PATH:ko05212]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25608	Human Diseases	Cancer: specific types	Hepatocellular carcinoma [PATH:ko05225]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25771	Human Diseases	Cancer: specific types	Gastric cancer [PATH:ko05226]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25840	Human Diseases	Cancer: specific types	Glioma [PATH:ko05214]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25875	Human Diseases	Cancer: specific types	Thyroid cancer [PATH:ko05216]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25920	Human Diseases	Cancer: specific types	Acute myeloid leukemia [PATH:ko05221]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
25983	Human Diseases	Cancer: specific types	Chronic myeloid leukemia [PATH:ko05220]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26090	Human Diseases	Cancer: specific types	Melanoma [PATH:ko05218]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26154	Human Diseases	Cancer: specific types	Renal cell carcinoma [PATH:ko05211]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26179	Human Diseases	Cancer: specific types	Bladder cancer [PATH:ko05219]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26283	Human Diseases	Cancer: specific types	Prostate cancer [PATH:ko05215]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26310	Human Diseases	Cancer: specific types	Endometrial cancer [PATH:ko05213]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26374	Human Diseases	Cancer: specific types	Breast cancer [PATH:ko05224]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26552	Human Diseases	Cancer: specific types	Non-small cell lung cancer [PATH:ko05223]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26590	Human Diseases	Infectious disease: viral	Human T-cell leukemia virus 1 infection [PATH:ko05166]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
26793	Human Diseases	Infectious disease: viral	Human immunodeficiency virus 1 infection [PATH:ko05170]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
27023	Human Diseases	Infectious disease: viral	Hepatitis B [PATH:ko05161]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
27131	Human Diseases	Infectious disease: viral	Hepatitis C [PATH:ko05160]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
27508	Human Diseases	Infectious disease: viral	Influenza A [PATH:ko05164]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
27809	Human Diseases	Infectious disease: viral	Human cytomegalovirus infection [PATH:ko05163]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
28087	Human Diseases	Infectious disease: viral	Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
28506	Human Diseases	Infectious disease: viral	Human papillomavirus infection [PATH:ko05165]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
28986	Human Diseases	Infectious disease: bacterial	Salmonella infection [PATH:ko05132]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
29343	Human Diseases	Infectious disease: bacterial	Yersinia infection [PATH:ko05135]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
30783	Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
32207	Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
32472	Human Diseases	Substance dependence	Alcoholism [PATH:ko05034]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
33592	Human Diseases	Endocrine and metabolic disease	Cushing syndrome [PATH:ko04934]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
33909	Human Diseases	Drug resistance: antineoplastic	EGFR tyrosine kinase inhibitor resistance [PATH:ko01521]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
34031	Human Diseases	Drug resistance: antineoplastic	Endocrine resistance [PATH:ko01522]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
34234	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	2.7.12.2	4
1993	Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K08264	hdrD; heterodisulfide reductase subunit D	1.8.98.1	1
2746	Metabolism	Lipid metabolism	Sphingolipid metabolism [PATH:ko00600]	K00720	UGCG; ceramide glucosyltransferase	2.4.1.80	1
36044	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00720	UGCG; ceramide glucosyltransferase	2.4.1.80	1
46	Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
165	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
847	Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
1090	Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
1258	Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
1746	Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
2003	Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
7806	Metabolism	Xenobiotics biodegradation and metabolism	Nitrotoluene degradation [PATH:ko00633]	K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit	1.2.7.1	1
10694	Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07681	vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS	2.7.13.3	3
34623	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K07681	vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS	2.7.13.3	3
48101	Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07681	vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS	2.7.13.3	3
2629	Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K01048	pldB; lysophospholipase	3.1.1.5	1
54570	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K12152	nudJ; phosphatase NudJ	3.6.1.-	1
10484	Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3	4
17766	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3	4
34583	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3	4
48019	Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3	4
5720	Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	2.1.1.222 2.1.1.64	1
3663	Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K01843	kamA; lysine 2,3-aminomutase	5.4.3.2	1
6121	Metabolism	Metabolism of terpenoids and polyketides	Geraniol degradation [PATH:ko00281]	K11731	atuD; citronellyl-CoA dehydrogenase	1.3.99.-	1
1188	Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K01715	crt; enoyl-CoA hydratase	4.2.1.17	2
3424	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
3950	Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
4064	Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
4239	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
6879	Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
6945	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
7200	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
37057	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
11308	Environmental Information Processing	Signal transduction	MAPK signaling pathway - yeast [PATH:ko04011]	K11226	STE7; mitogen-activated protein kinase kinase	2.7.12.2	1
34242	Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K11226	STE7; mitogen-activated protein kinase kinase	2.7.12.2	1
36464	Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K12987	migA; alpha-1,6-rhamnosyltransferase	2.4.1.-	1
10026	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K01998	livM; branched-chain amino acid transport system permease protein		3
17347	Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01998	livM; branched-chain amino acid transport system permease protein		3
46002	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01998	livM; branched-chain amino acid transport system permease protein		3
4515	Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:ko00510]	K07441	ALG14; beta-1,4-N-acetylglucosaminyltransferase	2.4.1.141	2
4556	Metabolism	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis [PATH:ko00513]	K07441	ALG14; beta-1,4-N-acetylglucosaminyltransferase	2.4.1.141	2
35994	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K07441	ALG14; beta-1,4-N-acetylglucosaminyltransferase	2.4.1.141	2
4514	Metabolism	Glycan biosynthesis and metabolism	N-Glycan biosynthesis [PATH:ko00510]	K07432	ALG13; beta-1,4-N-acetylglucosaminyltransferase	2.4.1.141	3
4555	Metabolism	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis [PATH:ko00513]	K07432	ALG13; beta-1,4-N-acetylglucosaminyltransferase	2.4.1.141	3
