L1	L2	L3	L4	KO	Function	EC	Count
18_Sulfur compounds metabolism	Chemoautotrophic oxidation of sulfur compounds	Sulfite oxidation I (sulfite oxidoreductase)		K05301	sorA; sulfite dehydrogenase (cytochrome) subunit A	1.8.2.1	1
18_Sulfur compounds metabolism	Sulfur compounds cycle	Sulfite oxidation		K05301	sorA; sulfite dehydrogenase (cytochrome) subunit A	1.8.2.1	1
18_Sulfur compounds metabolism	Sulfur compounds cycle	Thiosulfate disproportionation		K05301	sorA; sulfite dehydrogenase (cytochrome) subunit A	1.8.2.1	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to lactate		K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase	5.4.99.16 3.2.1.1	1
20_Hydrolysis of polymers	Starch			K05343	treS; maltose alpha-D-glucosyltransferase / alpha-amylase	5.4.99.16 3.2.1.1	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K05349	bglX; beta-glucosidase	3.2.1.21	1
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Cellobiose		K05349	bglX; beta-glucosidase	3.2.1.21	1
20_Hydrolysis of polymers	Starch			K05349	bglX; beta-glucosidase	3.2.1.21	1
21_Cellular response to stress	Response to osmotic stress			K05349	bglX; beta-glucosidase	3.2.1.21	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K05350	bglB; beta-glucosidase	3.2.1.21	1
19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Cellobiose		K05350	bglB; beta-glucosidase	3.2.1.21	1
20_Hydrolysis of polymers	Starch			K05350	bglB; beta-glucosidase	3.2.1.21	1
21_Cellular response to stress	Response to osmotic stress			K05350	bglB; beta-glucosidase	3.2.1.21	1
20_Hydrolysis of polymers	Xylose			K05351	E1.1.1.9; D-xylulose reductase	1.1.1.9	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K05358	quiA; quinate dehydrogenase (quinone)	1.1.5.8	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K05358	quiA; quinate dehydrogenase (quinone)	1.1.5.8	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
20_Hydrolysis of polymers	Mannose			K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
21_Cellular response to stress	Response to osmotic stress			K05366	mrcA; penicillin-binding protein 1A	2.4.1.129 3.4.16.4	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
20_Hydrolysis of polymers	Mannose			K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
21_Cellular response to stress	Response to osmotic stress			K05367	pbpC; penicillin-binding protein 1C	2.4.1.129	1
12_Transporters	Major Facilitator superfamily (MFS)	Organic acid transporters	Aromatic acid:h+ symporter (AAhs) family [tc:2.A.1.15]	K05548	benK; MFS transporter, AAHS family, benzoate transport protein		1
21_Cellular response to stress	Cellular response to osmotic stress			K05592	deaD, cshA; ATP-dependent RNA helicase DeaD	3.6.4.13	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K05603	hutF; formimidoylglutamate deiminase	3.5.3.13	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K05605	HIBCH; 3-hydroxyisobutyryl-CoA hydrolase	3.1.2.4	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K05606	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase	5.1.99.1	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K05710	hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component		1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	1.14.13.127	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	1.14.13.127	1
08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	1.14.13.127	1
21_Cellular response to stress	Cellular response to stress			K05712	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	1.14.13.127	1
06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K05714	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	3.7.1.14	1
01_Fermentation	Bifidobacterium shunt			K05715	2PGK; 2-phosphoglycerate kinase	2.7.2.16	1
01_Fermentation	Heterolactic fermentation			K05715	2PGK; 2-phosphoglycerate kinase	2.7.2.16	1
01_Fermentation	Homolactic fermentation			K05715	2PGK; 2-phosphoglycerate kinase	2.7.2.16	1
02_Homoacetogenesis	Glycolysis			K05715	2PGK; 2-phosphoglycerate kinase	2.7.2.16	1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Putative phosphonate transporter [mD:m00224]	K05780	phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	2.7.8.37	1
12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Putative phosphonate transporter [mD:m00224]	K05781	phnK; putative phosphonate transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Sn-glycerol 3-phosphate transporter [mD:m00198]	K05813	ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Sn-glycerol 3-phosphate transporter [mD:m00198]	K05814	ugpA; sn-glycerol 3-phosphate transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Sn-glycerol 3-phosphate transporter [mD:m00198]	K05815	ugpE; sn-glycerol 3-phosphate transport system permease protein		1
12_Transporters	Major Facilitator superfamily (MFS)	Organic acid transporters	Phenylproprionate permease (ppp) [tc:2.A.1.27]	K05820	hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter		1
06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K05825	LYSN; 2-aminoadipate transaminase	2.6.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K05825	LYSN; 2-aminoadipate transaminase	2.6.1.-	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K05825	LYSN; 2-aminoadipate transaminase	2.6.1.-	1
12_Transporters	ABC transporters, prokaryotic type	 metallic cation, iron-siderophore and vitamin b12 transporters	Putative ABC transporter [mD:m00247]	K05832	K05832; putative tryptophan/tyrosine transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	 metallic cation, iron-siderophore and vitamin b12 transporters	Putative ABC transporter [mD:m00247]	K05833	K05833; putative tryptophan/tyrosine transport system ATP-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Osmoprotectant transporter [mD:m00209]	K05845	opuC; osmoprotectant transport system substrate-binding protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Osmoprotectant transporter [mD:m00209]	K05846	opuBD; osmoprotectant transport system permease protein		1
12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Osmoprotectant transporter [mD:m00209]	K05847	opuA; osmoprotectant transport system ATP-binding protein	7.6.2.9	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K05878	dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK	2.7.1.121	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K05879	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL	2.7.1.121	1
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Hybrid protein	K05881	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM	2.7.1.121	1
06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K05884	comC; L-2-hydroxycarboxylate dehydrogenase (NAD+)	1.1.1.337	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K05884	comC; L-2-hydroxycarboxylate dehydrogenase (NAD+)	1.1.1.337	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K05972	AXE1; acetylxylan esterase	3.1.1.72	1
09_Carbohydrate Active enzyme - CAZy	Carbohydrate esterase			K05972	AXE1; acetylxylan esterase	3.1.1.72	1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K05989	ramA; alpha-L-rhamnosidase	3.2.1.40	1
21_Cellular response to stress	Cellular response to cation stress			K06023	hprK, ptsK; HPr kinase/phosphorylase	2.7.11.- 2.7.4.-	1
21_Cellular response to stress	Cellular response to osmotic stress			K06023	hprK, ptsK; HPr kinase/phosphorylase	2.7.11.- 2.7.4.-	1
21_Cellular response to stress	Regulation of response to osmotic stress			K06023	hprK, ptsK; HPr kinase/phosphorylase	2.7.11.- 2.7.4.-	1
21_Cellular response to stress	Response to osmotic stress			K06023	hprK, ptsK; HPr kinase/phosphorylase	2.7.11.- 2.7.4.-	1
01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to lactate		K06044	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase	5.4.99.15	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K06117	E3.1.3.21; glycerol-1-phosphatase	3.1.3.21	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K06117	E3.1.3.21; glycerol-1-phosphatase	3.1.3.21	1
21_Cellular response to stress	Response to osmotic stress			K06117	E3.1.3.21; glycerol-1-phosphatase	3.1.3.21	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K06125	COQ2; 4-hydroxybenzoate polyprenyltransferase	2.5.1.39	1
21_Cellular response to stress	Response to nitrosative stress			K06125	COQ2; 4-hydroxybenzoate polyprenyltransferase	2.5.1.39	1
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K06127	COQ5; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	2.1.1.201	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K06127	COQ5; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	2.1.1.201	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K06153	bacA; undecaprenyl-diphosphatase	3.6.1.27	1
21_Cellular response to stress	Response to nitrosative stress			K06153	bacA; undecaprenyl-diphosphatase	3.6.1.27	1
01_Fermentation	Mixed acid fermentation			K06607	iolS; myo-inositol catabolism protein IolS	1.1.1.-	1
01_Fermentation	Pyruvate fermentation to butanol			K06607	iolS; myo-inositol catabolism protein IolS	1.1.1.-	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K06607	iolS; myo-inositol catabolism protein IolS	1.1.1.-	1
01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K06607	iolS; myo-inositol catabolism protein IolS	1.1.1.-	1
02_Homoacetogenesis	Glycolysis			K06607	iolS; myo-inositol catabolism protein IolS	1.1.1.-	1
05_Fatty acid oxidation	Fatty acid beta-oxidation I			K06720	ectC; L-ectoine synthase	4.2.1.108	1
05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K06720	ectC; L-ectoine synthase	4.2.1.108	1
05_Fatty acid oxidation	Fatty acid beta-oxidation IV (unsaturated)			K06720	ectC; L-ectoine synthase	4.2.1.108	1
05_Fatty acid oxidation	Fatty acid activation			K06720	ectC; L-ectoine synthase	4.2.1.108	1
06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K06720	ectC; L-ectoine synthase	4.2.1.108	1
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Lipopolysaccharide transporter [mD:m00320]	K06861	lptB; lipopolysaccharide export system ATP-binding protein	7.5.2.5	1
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Unknown major facilitator-1 (UmF1) [tc:2.A.1.24]	K06902	UMF1; MFS transporter, UMF1 family		1
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K06941	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase	2.1.1.192	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K06941	rlmN; 23S rRNA (adenine2503-C2)-methyltransferase	2.1.1.192	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K06949	rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase	3.6.1.- 3.1.3.100	1
02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K06969	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase	2.1.1.191	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K06969	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase	2.1.1.191	1
12_Transporters	ABC transporters, prokaryotic type	ABC-2 type and other transporters	Lipopolysaccharide transporter [mD:m00320]	K07091	lptF; lipopolysaccharide export system permease protein		1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K07127	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase	3.5.2.17	1
07_Nucleic acid metabolism	Purine metabolism			K07127	uraH, pucM, hiuH; 5-hydroxyisourate hydrolase	3.5.2.17	1
06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	1
06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K07250	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase	2.6.1.19 2.6.1.22 2.6.1.48	1
06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to aspartate and asparagine		K07258	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)	3.4.16.4	1
19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K07258	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)	3.4.16.4	1
21_Cellular response to stress	Cellular response to stress			K07304	msrA; peptide-methionine (S)-S-oxide reductase	1.8.4.11	1
21_Cellular response to stress	Response to nitrosative stress			K07304	msrA; peptide-methionine (S)-S-oxide reductase	1.8.4.11	1
21_Cellular response to stress	Response to oxidative stress			K07304	msrA; peptide-methionine (S)-S-oxide reductase	1.8.4.11	1
21_Cellular response to stress	Response to nitrosative stress			K07305	msrB; peptide-methionine (R)-S-oxide reductase	1.8.4.12	1
21_Cellular response to stress	Response to oxidative stress			K07305	msrB; peptide-methionine (R)-S-oxide reductase	1.8.4.12	1
21_Cellular response to stress	Cellular response to cation stress			K07313	pphA; serine/threonine protein phosphatase 1	3.1.3.16	1
21_Cellular response to stress	Response to osmotic stress			K07313	pphA; serine/threonine protein phosphatase 1	3.1.3.16	1
07_Nucleic acid metabolism	Degradation of purine bases			K07402	xdhC; xanthine dehydrogenase accessory factor		1
09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K07406	melA; alpha-galactosidase	3.2.1.22	1
20_Hydrolysis of polymers	Galactose			K07406	melA; alpha-galactosidase	3.2.1.22	1
09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K07441	ALG14; beta-1,4-N-acetylglucosaminyltransferase	2.4.1.141	1
21_Cellular response to stress	Cellular response to stress			K07451	mcrA; 5-methylcytosine-specific restriction enzyme A	3.1.21.-	1
05_Fatty acid oxidation	Fatty acid beta-oxidation I			K07511	ECHS1; enoyl-CoA hydratase	4.2.1.17	1
05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K07511	ECHS1; enoyl-CoA hydratase	4.2.1.17	1
05_Fatty acid oxidation	Fatty acid beta-oxidation IV (unsaturated)			K07511	ECHS1; enoyl-CoA hydratase	4.2.1.17	1
