#GroupName	ProteinCount	SpeciesCount	FunctionalCategory	ConsensusFunctionalDescription
VOG20096	10	10	Xu	REFSEQ hypothetical protein
VOG20097	7	7	Xu	REFSEQ hypothetical protein
VOG20098	7	7	Xu	REFSEQ hypothetical protein
VOG20099	7	7	Xu	REFSEQ hypothetical protein
VOG20100	7	7	Xu	REFSEQ hypothetical protein
VOG20101	7	7	Xu	REFSEQ hypothetical protein
VOG20102	7	7	Xu	REFSEQ hypothetical protein
VOG20103	6	6	Xu	REFSEQ hypothetical protein
VOG20104	6	6	Xu	REFSEQ hypothetical protein
VOG20105	6	6	Xu	REFSEQ hypothetical protein
VOG20106	7	7	Xu	REFSEQ hypothetical protein
VOG20107	7	7	Xu	REFSEQ hypothetical protein
VOG20108	6	6	Xu	REFSEQ hypothetical protein
VOG20109	8	8	Xu	REFSEQ hypothetical protein
VOG20110	6	6	Xu	REFSEQ hypothetical protein
VOG20111	7	7	Xu	REFSEQ hypothetical protein
VOG20112	6	6	Xu	REFSEQ hypothetical protein
VOG20113	8	8	Xu	REFSEQ hypothetical protein
VOG20114	6	6	Xu	REFSEQ hypothetical protein
VOG20115	6	6	Xu	REFSEQ hypothetical protein
VOG20116	6	6	Xu	REFSEQ hypothetical protein
VOG20117	7	7	Xu	REFSEQ hypothetical protein
VOG20118	6	6	Xu	REFSEQ hypothetical protein
VOG20119	6	6	Xu	REFSEQ hypothetical protein
VOG20120	6	6	Xu	REFSEQ hypothetical protein
VOG20121	6	6	Xu	REFSEQ hypothetical protein
VOG20122	7	7	Xu	REFSEQ hypothetical protein
VOG20123	7	7	Xu	REFSEQ hypothetical protein
VOG20124	12	12	Xu	REFSEQ serine acetyltransferase
VOG20125	65	65	Xu	REFSEQ endolysin
VOG20126	3	3	Xu	REFSEQ hypothetical protein
VOG20127	3	3	Xu	REFSEQ virion structural protein
VOG20128	3	3	Xu	REFSEQ major head protein
VOG20129	3	3	Xu	REFSEQ hypothetical protein
VOG20130	3	3	Xu	REFSEQ hypothetical protein
VOG20131	3	3	Xu	REFSEQ DNA primase
VOG20132	3	3	Xu	REFSEQ hypothetical protein
VOG20133	3	3	Xu	REFSEQ RNA polymerase
VOG20134	3	3	Xu	REFSEQ virion structural protein
VOG20135	3	3	Xu	REFSEQ hypothetical protein
VOG20136	3	3	Xu	REFSEQ hypothetical protein
VOG20137	3	3	Xu	REFSEQ virion structural protein
VOG20138	5	3	Xu	REFSEQ hypothetical protein
VOG20139	3	3	Xu	REFSEQ virion structural protein
VOG20140	15	15	Xu	REFSEQ hypothetical protein
VOG20141	3	3	Xu	REFSEQ hypothetical protein
VOG20142	7	7	Xu	REFSEQ hypothetical protein
VOG20143	3	3	Xu	REFSEQ hypothetical protein
VOG20144	15	15	Xu	REFSEQ hypothetical protein
VOG20145	9	9	Xu	REFSEQ hypothetical protein
VOG20146	4	4	Xu	REFSEQ hypothetical protein
VOG20147	7	7	Xu	REFSEQ hypothetical protein
VOG20148	3	3	Xu	REFSEQ hypothetical protein
VOG20149	7	7	Xu	REFSEQ hypothetical protein
VOG20150	5	3	Xu	REFSEQ hypothetical protein
VOG20151	3	3	Xu	REFSEQ hypothetical protein
VOG20152	3	3	Xu	REFSEQ hypothetical protein
VOG20153	3	3	Xu	REFSEQ hypothetical protein
VOG20154	3	3	Xu	REFSEQ terminase
VOG20155	3	3	Xu	REFSEQ hypothetical protein
VOG20156	3	3	Xu	REFSEQ hypothetical protein
VOG20157	3	3	Xu	REFSEQ hypothetical protein
VOG20158	3	3	Xu	REFSEQ major head protein
VOG20159	3	3	Xu	REFSEQ hypothetical protein
VOG20160	3	3	Xu	REFSEQ portal protein
VOG20161	3	3	Xu	REFSEQ Rz-like spanin
VOG20162	3	3	Xu	REFSEQ virion structural protein
VOG20163	3	3	Xu	REFSEQ hypothetical protein
VOG20164	3	3	Xu	REFSEQ hypothetical protein
VOG20165	3	3	Xu	REFSEQ virion structural protein
VOG20166	3	3	Xu	REFSEQ virion structural protein
VOG20167	3	3	Xu	REFSEQ hypothetical protein
VOG20168	3	3	Xu	REFSEQ hypothetical protein
VOG20169	3	3	Xu	REFSEQ hypothetical protein
VOG20170	3	3	Xu	REFSEQ hypothetical protein
VOG20171	3	3	Xu	REFSEQ hypothetical protein
VOG20172	3	3	Xu	REFSEQ hypothetical protein
VOG20173	3	3	Xu	REFSEQ hypothetical protein
VOG20174	3	3	Xu	REFSEQ hypothetical protein
VOG20175	3	3	Xu	REFSEQ exonuclease
VOG20176	3	3	Xu	REFSEQ hypothetical protein
VOG20177	3	3	Xu	REFSEQ hypothetical protein
VOG20178	3	3	Xu	REFSEQ hypothetical protein
VOG20179	3	3	Xu	REFSEQ hypothetical protein
VOG20180	3	3	Xu	REFSEQ hypothetical protein
VOG20181	3	3	Xu	REFSEQ hypothetical protein
VOG20182	3	3	Xu	REFSEQ hypothetical protein
VOG20183	3	3	Xu	REFSEQ hypothetical protein
VOG20184	3	3	Xu	REFSEQ hypothetical protein
VOG20185	3	3	Xu	REFSEQ hypothetical protein
VOG20186	3	3	Xu	REFSEQ hypothetical protein
VOG20187	3	3	Xu	REFSEQ hypothetical protein
VOG20188	3	3	Xu	REFSEQ hypothetical protein
VOG20189	3	3	Xu	REFSEQ hypothetical protein
VOG20190	3	3	Xu	REFSEQ hypothetical protein
VOG20191	3	3	Xu	REFSEQ hypothetical protein
VOG20192	3	3	Xu	REFSEQ hypothetical protein
VOG20193	4	4	Xu	REFSEQ hypothetical protein
VOG20194	3	3	Xu	REFSEQ hypothetical protein
VOG20195	16	16	Xu	REFSEQ DNA primase
VOG20196	5	5	Xu	REFSEQ hypothetical protein
VOG20197	5	5	Xu	REFSEQ hypothetical protein
VOG20198	5	5	Xu	REFSEQ hypothetical protein
VOG20199	5	5	Xu	REFSEQ hypothetical protein
VOG20200	5	5	Xu	REFSEQ capsid protein 1
VOG20201	6	6	Xu	REFSEQ hypothetical protein
VOG20202	4	4	Xu	REFSEQ membrane protein
VOG20203	5	5	Xu	REFSEQ hypothetical protein
VOG20204	8	8	Xu	REFSEQ hypothetical protein
VOG20205	10	10	Xu	REFSEQ hypothetical protein
VOG20206	14	14	Xu	REFSEQ hypothetical protein
VOG20207	16	16	Xu	REFSEQ hypothetical protein
VOG20208	3	3	Xu	REFSEQ hypothetical protein
VOG20209	8	8	Xu	REFSEQ hypothetical protein
VOG20210	46	46	Xu	REFSEQ hypothetical protein
VOG20211	14	14	Xu	REFSEQ hypothetical protein
VOG20212	3	3	Xu	REFSEQ hypothetical protein
VOG20213	24	24	Xu	REFSEQ hypothetical protein
VOG20214	3	3	Xu	REFSEQ hypothetical protein
VOG20215	3	3	Xu	REFSEQ hypothetical protein
VOG20216	8	8	Xu	REFSEQ hypothetical protein
VOG20217	4	4	Xu	REFSEQ hypothetical protein
VOG20218	3	3	Xu	REFSEQ hypothetical protein
VOG20219	11	11	Xu	REFSEQ hypothetical protein
VOG20220	10	10	Xu	REFSEQ hypothetical protein
VOG20221	3	3	Xu	REFSEQ hypothetical protein
VOG20222	10	10	Xu	REFSEQ hypothetical protein
VOG20223	18	18	Xu	REFSEQ hypothetical protein
VOG20224	6	6	Xu	REFSEQ hypothetical protein
VOG20225	3	3	Xu	REFSEQ hypothetical protein
VOG20226	10	10	Xu	REFSEQ hypothetical protein
VOG20227	71	71	Xu	REFSEQ hypothetical protein
VOG20228	16	16	Xu	REFSEQ hypothetical protein
VOG20229	16	16	Xu	REFSEQ hypothetical protein
VOG20230	16	16	Xu	REFSEQ hypothetical protein
VOG20231	15	15	Xu	REFSEQ hypothetical protein
VOG20232	13	13	Xu	REFSEQ membrane protein
VOG20233	25	25	Xu	REFSEQ hypothetical protein
VOG20234	12	12	Xu	REFSEQ hypothetical protein
VOG20235	15	15	Xu	REFSEQ DNA binding protein
VOG20236	11	11	Xu	REFSEQ hypothetical protein
VOG20237	21	21	Xu	REFSEQ hypothetical protein
VOG20238	10	10	Xu	REFSEQ hypothetical protein
VOG20239	4	4	Xu	REFSEQ hypothetical protein
VOG20240	12	12	Xu	REFSEQ hypothetical protein
VOG20241	7	7	Xu	REFSEQ hypothetical protein
VOG20242	11	11	Xu	REFSEQ hypothetical protein
VOG20243	6	6	Xu	REFSEQ hypothetical protein
VOG20244	11	11	Xu	REFSEQ hypothetical protein
VOG20245	13	13	Xu	REFSEQ hypothetical protein
VOG20246	9	9	Xu	REFSEQ hypothetical protein
VOG20247	10	10	Xu	REFSEQ hypothetical protein
VOG20248	9	9	Xu	REFSEQ hypothetical protein
VOG20249	13	13	Xu	REFSEQ hypothetical protein
VOG20250	11	11	Xu	REFSEQ hypothetical protein
VOG20251	11	11	Xu	REFSEQ hypothetical protein
VOG20252	10	10	Xu	REFSEQ hypothetical protein
VOG20253	4	4	Xu	REFSEQ hypothetical protein
VOG20254	3	3	Xu	REFSEQ hypothetical protein
VOG20255	3	3	Xu	REFSEQ hypothetical protein
VOG20256	3	3	Xu	REFSEQ endonuclease
VOG20257	3	3	Xu	REFSEQ sulfatase-modifying factor enzyme
VOG20258	3	3	Xu	REFSEQ hypothetical protein
VOG20259	3	3	Xu	REFSEQ hypothetical protein
VOG20260	3	3	Xu	REFSEQ hypothetical protein
VOG20261	4	4	Xu	REFSEQ hypothetical protein
VOG20262	3	3	Xu	REFSEQ hypothetical protein
VOG20263	3	3	Xu	REFSEQ hypothetical protein
VOG20264	3	3	Xu	REFSEQ hypothetical protein
VOG20265	3	3	Xu	REFSEQ hypothetical protein
VOG20266	3	3	Xu	REFSEQ hypothetical protein
VOG20267	3	3	Xu	REFSEQ hypothetical protein
VOG20268	3	3	Xu	REFSEQ hypothetical protein
VOG20269	3	3	Xu	REFSEQ membrane protein
VOG20270	15	15	Xu	REFSEQ hypothetical protein
VOG20271	4	4	Xu	REFSEQ hypothetical protein
VOG20272	17	17	Xu	REFSEQ hypothetical protein
VOG20273	22	22	Xu	REFSEQ hypothetical protein
VOG20274	13	13	Xu	REFSEQ hypothetical protein
VOG20275	4	4	Xu	REFSEQ hypothetical protein
VOG20276	5	5	Xu	REFSEQ tail protein
VOG20277	3	3	Xu	REFSEQ hypothetical protein
VOG20278	6	6	Xu	REFSEQ hypothetical protein
VOG20279	3	3	Xu	REFSEQ hypothetical protein
VOG20280	3	3	Xu	REFSEQ hypothetical protein
VOG20281	3	3	Xu	REFSEQ hypothetical protein
VOG20282	3	3	Xu	REFSEQ hypothetical protein
VOG20283	20	20	Xu	REFSEQ hypothetical protein
VOG20284	5	5	Xu	REFSEQ hypothetical protein
VOG20285	3	3	Xu	REFSEQ hypothetical protein
VOG20286	15	15	Xu	REFSEQ hypothetical protein
VOG20287	4	4	Xu	REFSEQ hypothetical protein
VOG20288	3	3	Xu	REFSEQ hypothetical protein
VOG20289	22	22	Xu	REFSEQ hypothetical protein
VOG20290	12	12	Xu	REFSEQ hypothetical protein
VOG20291	32	32	Xu	REFSEQ hypothetical protein
VOG20292	35	35	Xu	REFSEQ hypothetical protein
VOG20293	30	30	Xu	REFSEQ hypothetical protein
VOG20294	20	20	Xu	REFSEQ hypothetical protein
VOG20295	21	21	Xu	REFSEQ hypothetical protein
VOG20296	38	38	Xu	REFSEQ hypothetical protein
VOG20297	23	23	Xu	REFSEQ hypothetical protein
VOG20298	5	5	Xu	REFSEQ hypothetical protein
VOG20299	7	7	Xu	REFSEQ hypothetical protein
VOG20300	25	25	Xu	REFSEQ hypothetical protein
VOG20301	5	5	Xu	REFSEQ hypothetical protein
VOG20302	8	8	Xu	REFSEQ hypothetical protein
VOG20303	5	5	Xu	REFSEQ hypothetical protein
VOG20304	17	17	Xu	REFSEQ hypothetical protein
VOG20305	4	4	Xu	REFSEQ hypothetical protein
VOG20306	8	8	Xu	REFSEQ hypothetical protein
VOG20307	7	7	Xu	REFSEQ hypothetical protein
VOG20308	3	3	Xu	REFSEQ hypothetical protein
VOG20309	3	3	Xu	REFSEQ hypothetical protein
VOG20310	3	3	Xu	REFSEQ hypothetical protein
VOG20311	3	3	Xu	REFSEQ hypothetical protein
VOG20312	15	15	Xu	REFSEQ hypothetical protein
VOG20313	8	8	Xu	REFSEQ hypothetical protein
VOG20314	10	10	Xu	REFSEQ hypothetical protein
VOG20315	27	27	Xu	REFSEQ hypothetical protein
VOG20316	7	7	Xu	REFSEQ hypothetical protein
VOG20317	27	27	Xu	REFSEQ hypothetical protein
VOG20318	10	10	Xu	REFSEQ hypothetical protein
VOG20319	50	50	Xu	REFSEQ hypothetical protein
VOG20320	3	3	Xu	REFSEQ hypothetical protein
VOG20321	23	23	Xu	REFSEQ hypothetical protein
VOG20322	6	6	Xu	REFSEQ hypothetical protein
VOG20323	8	8	Xu	REFSEQ hypothetical protein
VOG20324	30	14	Xu	REFSEQ hypothetical protein
VOG20325	7	7	Xu	REFSEQ hypothetical protein
VOG20326	7	7	Xu	REFSEQ hypothetical protein
VOG20327	10	10	Xu	REFSEQ exonuclease
VOG20328	7	7	Xu	REFSEQ hypothetical protein
VOG20329	5	5	Xu	REFSEQ hypothetical protein
VOG20330	6	6	Xu	REFSEQ hypothetical protein
VOG20331	3	3	Xu	REFSEQ hypothetical protein
VOG20332	10	10	Xu	REFSEQ hypothetical protein
VOG20333	12	12	Xu	REFSEQ hypothetical protein
VOG20334	7	7	Xu	REFSEQ hypothetical protein
VOG20335	7	7	Xu	REFSEQ hypothetical protein
VOG20336	10	10	Xu	REFSEQ hypothetical protein
VOG20337	7	7	Xu	REFSEQ hypothetical protein
VOG20338	5	5	Xu	REFSEQ hypothetical protein
VOG20339	10	10	Xu	REFSEQ hypothetical protein
VOG20340	4	4	Xu	REFSEQ hypothetical protein
VOG20341	7	7	Xu	REFSEQ hypothetical protein
VOG20342	6	6	Xu	REFSEQ hypothetical protein
VOG20343	4	4	Xu	REFSEQ hypothetical protein
VOG20344	4	4	Xu	REFSEQ hypothetical protein
VOG20345	3	3	Xu	REFSEQ hypothetical protein
VOG20346	4	4	Xu	REFSEQ hypothetical protein
VOG20347	4	4	Xu	REFSEQ hypothetical protein
VOG20348	3	3	Xu	REFSEQ hypothetical protein
VOG20349	3	3	Xu	REFSEQ hypothetical protein
VOG20350	4	4	Xu	REFSEQ hypothetical protein
VOG20351	4	4	Xu	REFSEQ hypothetical protein
VOG20352	9	9	Xu	REFSEQ tail assembly chaperone
VOG20353	6	6	Xu	REFSEQ hypothetical protein
VOG20354	6	6	Xu	REFSEQ hypothetical protein
VOG20355	6	6	Xu	REFSEQ hypothetical protein
VOG20356	3	3	Xu	REFSEQ secreted protein
VOG20357	4	4	Xu	REFSEQ hypothetical protein
VOG20358	4	4	Xu	REFSEQ hypothetical protein
VOG20359	4	4	Xu	REFSEQ hypothetical protein
VOG20360	5	5	Xu	REFSEQ hypothetical protein
VOG20361	4	4	Xu	REFSEQ hypothetical protein
VOG20362	5	5	Xu	REFSEQ hypothetical protein
VOG20363	4	4	Xu	REFSEQ hypothetical protein
VOG20364	4	4	Xu	REFSEQ hypothetical protein
VOG20365	6	6	Xu	REFSEQ hypothetical protein
VOG20366	9	9	Xu	REFSEQ hypothetical protein
VOG20367	5	5	Xu	REFSEQ hypothetical protein
VOG20368	4	4	Xu	REFSEQ hypothetical protein
VOG20369	4	4	Xu	REFSEQ hypothetical protein
VOG20370	4	4	Xu	REFSEQ hypothetical protein
VOG20371	4	4	Xu	REFSEQ hypothetical protein
VOG20372	6	6	Xu	REFSEQ hypothetical protein
VOG20373	4	4	Xu	REFSEQ hypothetical protein
VOG20374	4	4	Xu	REFSEQ hypothetical protein
VOG20375	6	6	Xu	REFSEQ hypothetical protein
VOG20376	4	4	Xu	REFSEQ ATPase
VOG20377	4	4	Xu	REFSEQ DNA helicase
VOG20378	4	4	Xu	REFSEQ hypothetical protein
VOG20379	3	3	Xu	REFSEQ helicase
VOG20380	6	6	Xu	REFSEQ hypothetical protein
VOG20381	8	8	Xu	REFSEQ hypothetical protein
VOG20382	4	4	Xu	REFSEQ hypothetical protein
VOG20383	6	6	Xu	REFSEQ hypothetical protein
VOG20384	4	4	Xu	REFSEQ hypothetical protein
VOG20385	8	8	Xu	REFSEQ hypothetical protein
VOG20386	9	9	Xu	REFSEQ hypothetical protein
VOG20387	4	4	Xu	REFSEQ hypothetical protein
VOG20388	6	6	Xu	REFSEQ hypothetical protein
VOG20389	5	5	Xu	REFSEQ hypothetical protein
VOG20390	5	5	Xu	REFSEQ hypothetical protein
VOG20391	6	6	Xu	REFSEQ hypothetical protein
VOG20392	4	4	Xu	REFSEQ hypothetical protein
VOG20393	4	4	Xu	REFSEQ hypothetical protein
VOG20394	4	4	Xu	REFSEQ hypothetical protein
VOG20395	4	4	Xu	REFSEQ hypothetical protein
VOG20396	6	6	Xu	REFSEQ hypothetical protein
VOG20397	5	5	Xu	REFSEQ hypothetical protein
VOG20398	4	4	Xu	REFSEQ hypothetical protein
VOG20399	4	4	Xu	REFSEQ hypothetical protein
VOG20400	11	11	Xu	REFSEQ hypothetical protein
VOG20401	5	5	Xu	sp|A0QUB2|SECBL_MYCS2 SecB-like chaperone SmegB
VOG20402	10	10	Xu	REFSEQ hypothetical protein
VOG20403	6	6	Xu	REFSEQ hypothetical protein
VOG20404	4	4	Xu	REFSEQ hypothetical protein
VOG20405	3	3	Xu	REFSEQ hypothetical protein
VOG20406	7	7	Xu	REFSEQ hypothetical protein
VOG20407	3	3	Xu	REFSEQ hypothetical protein
VOG20408	3	3	Xu	REFSEQ hypothetical protein
VOG20409	8	8	Xu	REFSEQ hypothetical protein
VOG20410	7	7	Xu	REFSEQ hypothetical protein
VOG20411	4	4	Xu	REFSEQ hypothetical protein
VOG20412	3	3	Xu	REFSEQ hypothetical protein
VOG20413	10	10	Xu	REFSEQ hypothetical protein
VOG20414	7	7	Xu	REFSEQ hypothetical protein
VOG20415	7	7	Xu	REFSEQ hypothetical protein
VOG20416	3	3	Xu	REFSEQ hypothetical protein
VOG20417	5	5	Xu	REFSEQ hypothetical protein
VOG20418	7	7	Xu	REFSEQ membrane protein
VOG20419	7	7	Xu	REFSEQ hypothetical protein
VOG20420	7	7	Xu	REFSEQ membrane protein
VOG20421	7	7	Xu	REFSEQ hypothetical protein
VOG20422	7	7	Xu	REFSEQ hypothetical protein
VOG20423	6	6	Xu	REFSEQ hypothetical protein
VOG20424	10	10	Xu	REFSEQ hypothetical protein
VOG20425	7	7	Xu	REFSEQ hypothetical protein
VOG20426	4	4	Xu	REFSEQ hypothetical protein
VOG20427	10	10	Xu	REFSEQ hypothetical protein
VOG20428	8	8	Xu	REFSEQ hypothetical protein
VOG20429	7	7	Xu	REFSEQ hypothetical protein
VOG20430	6	6	Xu	REFSEQ hypothetical protein
VOG20431	4	4	Xu	REFSEQ hypothetical protein
VOG20432	6	6	Xu	REFSEQ hypothetical protein
VOG20433	7	7	Xu	REFSEQ hypothetical protein
VOG20434	4	4	Xu	REFSEQ hypothetical protein
VOG20435	5	5	Xh	sp|Q93J06|LIP2_STRCO Lipase 2
VOG20436	4	4	Xu	REFSEQ hypothetical protein
VOG20437	3	3	Xu	REFSEQ lipoprotein
VOG20438	4	4	Xu	REFSEQ hypothetical protein
VOG20439	4	4	Xu	REFSEQ hypothetical protein
VOG20440	6	6	Xu	REFSEQ hypothetical protein
VOG20441	7	7	Xu	REFSEQ hypothetical protein
VOG20442	5	5	Xu	REFSEQ hypothetical protein
VOG20443	3	3	Xu	REFSEQ hypothetical protein
VOG20444	3	3	Xu	REFSEQ hypothetical protein
VOG20445	3	3	Xu	REFSEQ hypothetical protein
VOG20446	4	4	Xu	REFSEQ hypothetical protein
VOG20447	20	20	Xu	REFSEQ hypothetical protein
VOG20448	19	19	Xu	REFSEQ hypothetical protein
VOG20449	18	18	Xu	REFSEQ hypothetical protein
VOG20450	19	19	Xu	REFSEQ hypothetical protein
VOG20451	13	13	Xu	REFSEQ hypothetical protein
VOG20452	19	19	Xu	REFSEQ hypothetical protein
VOG20453	20	20	Xu	REFSEQ hypothetical protein
VOG20454	19	19	Xu	REFSEQ hypothetical protein
VOG20455	16	16	Xu	REFSEQ hypothetical protein
VOG20456	19	19	Xu	REFSEQ hypothetical protein
VOG20457	27	27	Xu	REFSEQ hypothetical protein
VOG20458	19	19	Xu	REFSEQ hypothetical protein
VOG20459	21	21	Xu	REFSEQ hypothetical protein
VOG20460	18	18	Xu	REFSEQ hypothetical protein
VOG20461	17	17	Xu	REFSEQ hypothetical protein
VOG20462	20	20	Xu	REFSEQ hypothetical protein
VOG20463	5	5	Xu	REFSEQ hypothetical protein
VOG20464	4	4	Xu	REFSEQ hypothetical protein
VOG20465	6	6	Xu	REFSEQ hypothetical protein
VOG20466	6	6	Xu	REFSEQ hypothetical protein
VOG20467	8	8	Xu	REFSEQ hypothetical protein
VOG20468	3	3	Xu	REFSEQ hypothetical protein
VOG20469	3	3	Xu	REFSEQ hypothetical protein
VOG20470	3	3	Xu	REFSEQ hypothetical protein
VOG20471	3	3	Xu	REFSEQ hypothetical protein
VOG20472	9	8	Xu	REFSEQ DNA binding protein
VOG20473	5	5	Xu	REFSEQ hypothetical protein
VOG20474	6	6	Xu	REFSEQ hypothetical protein
VOG20475	8	8	Xu	REFSEQ hypothetical protein
VOG20476	3	3	Xu	REFSEQ hypothetical protein
VOG20477	5	5	Xu	REFSEQ hypothetical protein
VOG20478	6	6	Xu	REFSEQ hypothetical protein
VOG20479	3	3	Xu	sp|Q65YU7|VP9_MYRV9 Uncharacterized protein VP9
VOG20480	3	3	Xs	sp|Q65YV0|VP6_MYRV9 Microtubule-associated protein VP6
VOG20481	7	7	Xu	sp|Q7TDB5|VP2_MYRV9 Uncharacterized protein VP2
VOG20482	9	9	Xu	REFSEQ hypothetical protein
VOG20483	9	9	Xu	REFSEQ hypothetical protein
VOG20484	3	3	Xu	REFSEQ hypothetical protein
VOG20485	4	4	Xu	REFSEQ hypothetical protein
VOG20486	5	5	Xu	REFSEQ hypothetical protein
VOG20487	6	6	Xu	REFSEQ hypothetical protein
VOG20488	7	7	Xu	REFSEQ hypothetical protein
VOG20489	14	14	Xu	REFSEQ hypothetical protein
VOG20490	3	3	Xu	REFSEQ hypothetical protein
VOG20491	5	5	Xu	REFSEQ hypothetical protein
VOG20492	11	11	Xu	REFSEQ hypothetical protein
VOG20493	21	21	Xu	REFSEQ RdRp
VOG20494	32	32	Xu	REFSEQ hypothetical protein
VOG20495	35	35	Xu	REFSEQ hypothetical protein
VOG20496	34	34	Xh	sp|Q38278|GP19_BPLC2 Gene product 19
VOG20497	30	30	Xu	REFSEQ hypothetical protein
VOG20498	36	36	Xu	REFSEQ hypothetical protein
VOG20499	36	36	Xu	REFSEQ DNA polymerase
VOG20500	14	14	Xu	REFSEQ DNA polymerase
VOG20501	36	36	Xu	REFSEQ hypothetical protein
VOG20502	35	35	Xu	REFSEQ hypothetical protein
VOG20503	36	36	Xu	REFSEQ hypothetical protein
VOG20504	36	36	Xu	REFSEQ hypothetical protein
VOG20505	26	26	Xu	REFSEQ hypothetical protein
VOG20506	36	36	Xu	REFSEQ hypothetical protein
VOG20507	34	34	Xu	REFSEQ hypothetical protein
VOG20508	36	36	Xu	REFSEQ hypothetical protein
VOG20509	5	5	Xs	sp|Q9YRB2|CAPSD_NCBVS Capsid protein
VOG20510	36	36	Xu	REFSEQ hypothetical protein
VOG20511	36	36	Xu	REFSEQ virion structural protein
VOG20512	28	27	Xu	REFSEQ transcriptional regulator
VOG20513	18	18	Xu	REFSEQ virion structural protein
VOG20514	3	3	Xu	REFSEQ hypothetical protein
VOG20515	3	3	Xu	REFSEQ hypothetical protein
VOG20516	4	4	Xu	REFSEQ hypothetical protein
VOG20517	6	6	Xu	REFSEQ hypothetical protein
VOG20518	3	3	Xu	REFSEQ hypothetical protein
VOG20519	3	3	Xu	REFSEQ hypothetical protein
VOG20520	3	3	Xu	REFSEQ hypothetical protein
VOG20521	3	3	Xu	REFSEQ hypothetical protein
VOG20522	3	3	Xu	REFSEQ DUF1642 domain-containing protein
VOG20523	4	4	Xu	REFSEQ hypothetical protein
VOG20524	6	5	Xu	REFSEQ hypothetical protein
VOG20525	3	3	Xu	REFSEQ hypothetical protein
VOG20526	7	7	Xu	REFSEQ hypothetical protein
VOG20527	4	4	Xu	REFSEQ hypothetical protein
VOG20528	3	3	Xu	REFSEQ hypothetical protein
VOG20529	3	3	Xu	REFSEQ hypothetical protein
VOG20530	3	3	Xu	REFSEQ hypothetical protein
VOG20531	4	4	Xu	REFSEQ minor tail protein
VOG20532	3	3	Xu	REFSEQ hypothetical protein
VOG20533	7	7	Xu	REFSEQ hypothetical protein
VOG20534	4	4	Xu	REFSEQ hypothetical protein
VOG20535	13	13	Xu	REFSEQ hypothetical protein
VOG20536	3	3	Xu	REFSEQ hypothetical protein
VOG20537	11	11	Xu	REFSEQ hypothetical protein
VOG20538	11	11	Xu	REFSEQ hypothetical protein
VOG20539	39	39	Xu	REFSEQ MarR family transcrition regulator
VOG20540	6	6	Xu	REFSEQ hypothetical protein
VOG20541	4	4	Xu	REFSEQ hypothetical protein
VOG20542	5	5	Xu	REFSEQ hypothetical protein
VOG20543	10	10	Xu	REFSEQ hypothetical protein
VOG20544	10	10	Xu	REFSEQ hypothetical protein
VOG20545	4	4	Xu	REFSEQ hypothetical protein
VOG20546	4	4	Xu	REFSEQ hypothetical protein
VOG20547	5	5	Xu	REFSEQ hypothetical protein
VOG20548	11	11	Xu	REFSEQ hypothetical protein
VOG20549	4	4	Xu	REFSEQ hypothetical protein
VOG20550	6	6	Xu	REFSEQ DNA binding protein
VOG20551	3	3	Xu	REFSEQ hypothetical protein
VOG20552	6	6	Xu	REFSEQ hypothetical protein
VOG20553	4	4	Xu	REFSEQ hypothetical protein
VOG20554	3	3	Xu	REFSEQ hypothetical protein
VOG20555	3	3	Xu	REFSEQ hypothetical protein
VOG20556	3	3	Xu	REFSEQ hypothetical protein
VOG20557	5	5	Xu	REFSEQ hypothetical protein
VOG20558	3	3	Xu	REFSEQ hypothetical protein
VOG20559	5	5	Xu	REFSEQ hypothetical protein
VOG20560	9	9	Xu	REFSEQ hypothetical protein
VOG20561	8	8	Xu	REFSEQ hypothetical protein
VOG20562	15	15	Xu	REFSEQ hypothetical protein
VOG20563	10	10	Xu	REFSEQ hypothetical protein
VOG20564	6	6	Xu	REFSEQ winged helix-turn-helix DNA-binding domain protein
VOG20565	4	4	Xu	REFSEQ hypothetical protein
VOG20566	4	4	Xu	REFSEQ hypothetical protein
VOG20567	6	6	Xu	REFSEQ TMhelix containing protein
VOG20568	3	3	Xu	REFSEQ hypothetical protein
VOG20569	6	6	Xu	REFSEQ hypothetical protein
VOG20570	4	4	Xu	REFSEQ coil containing protein
VOG20571	4	4	Xu	REFSEQ TMhelix containing protein
VOG20572	4	4	Xu	REFSEQ hypothetical protein
VOG20573	4	4	Xu	REFSEQ hypothetical protein
VOG20574	4	4	Xu	REFSEQ winged helix-turn-helix DNA-binding domain protein
VOG20575	4	4	Xu	REFSEQ hypothetical protein
VOG20576	4	4	Xu	REFSEQ hypothetical protein
VOG20577	10	10	Xu	REFSEQ hypothetical protein
VOG20578	5	5	Xu	REFSEQ hypothetical protein
VOG20579	4	4	Xu	REFSEQ hypothetical protein
VOG20580	6	6	Xu	REFSEQ TMhelix containing protein
VOG20581	4	4	Xu	REFSEQ hypothetical protein
VOG20582	4	4	Xu	REFSEQ hypothetical protein
VOG20583	4	4	Xu	REFSEQ hypothetical protein
VOG20584	4	4	Xu	REFSEQ TMhelix containing protein
VOG20585	5	5	Xu	REFSEQ coil containing protein
VOG20586	4	4	Xu	REFSEQ hypothetical protein
VOG20587	4	4	Xu	REFSEQ hypothetical protein
VOG20588	4	4	Xu	REFSEQ hypothetical protein
VOG20589	3	3	Xu	REFSEQ hypothetical protein
