L1	L2	L3	L4	ID	Function	EC
12_Transporters	Major Facilitator superfamily (MFS)	Metal transporters	Enterobactin (siderophore) exporter (Ents) family [tc:2.A.1.38]	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter	
12_Transporters	Major Facilitator superfamily (MFS)	Metal transporters	Nickel resistance (nre) [tc:2.A.1.31]	K07785	nrsD, nreB; MFS transporter, NRE family, putaive nickel resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Metal transporters	Putative bacteriochlorophyll delivery (bcD) family [tc:2.A.1.41]	K08226	pucC; MFS transporter, BCD family, chlorophyll transporter	
12_Transporters	Major Facilitator superfamily (MFS)	Protein transporters	Vesicular neurotransmitter transporter (vnt) [tc:2.A.1.22]	K06258	SV2; MFS transporter, VNT family, synaptic vesicle glycoprotein 2	
12_Transporters	Major Facilitator superfamily (MFS)	Protein transporters	Peptide-acetyl-coA transporter (pAt) [tc:2.A.1.25]	K03372	SLC33A1, ACATN; MFS transporter, PAT family, solute carrier family 33 (acetyl-CoA transportor), member 1	2.3.1.-
12_Transporters	Major Facilitator superfamily (MFS)	Protein transporters	Peptide-acetyl-coA transporter (pAt) [tc:2.A.1.25]	K08218	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	
12_Transporters	Major Facilitator superfamily (MFS)	Protein transporters	Feline leukemia virus subgroup c receptor (FlvcR) [tc:2.A.1.28]	K08220	FLVCR, SLC49A1_2; MFS transporter, FLVCR family, feline leukemia virus subgroup C receptor-related protein	
12_Transporters	Major Facilitator superfamily (MFS)	Protein transporters	Feline leukemia virus subgroup c receptor (FlvcR) [tc:2.A.1.28]	K15381	DIRC2, SLC49A3; MFS transporter, FLVCR family, disrupted in renal carcinoma protein 2	
12_Transporters	Major Facilitator superfamily (MFS)	Protein transporters	Feline leukemia virus subgroup c receptor (FlvcR) [tc:2.A.1.28]	K12306	MSFD7, SLC49A4; MFS transporter, FLVCR family, MFS-domain-containing protein 7	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K07552	bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08151	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08152	lmrP; MFS transporter, DHA1 family, multidrug resistance protein B	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K07786	emrY; MFS transporter, DHA2 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08153	blt; MFS transporter, DHA1 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08157	TPO1; MFS transporter, DHA1 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08158	MDR1, FLR1, CAF5; MFS transporter, DHA1 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08160	mdfA, cmr; MFS transporter, DHA1 family, multidrug/chloramphenicol efflux transport protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08161	mdtG; MFS transporter, DHA1 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08162	mdtH; MFS transporter, DHA1 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08163	mdtL; MFS transporter, DHA1 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08156	araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08159	sotB; MFS transporter, DHA1 family, L-arabinose/isopropyl-beta-D-thiogalactopyranoside export protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08164	ybcL; MFS transporter, DHA1 family, putative efflux transporter	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K03445	nepI; MFS transporter, DHA1 family, purine ribonucleoside efflux pump	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08154	emrD; MFS transporter, DHA1 family, 2-module integral membrane pump EmrD	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K08155	SLC18A1_2, VMAT; MFS transporter, DHA1 family, solute carrier family 18 (vesicular amine transporter), member 1/2	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-1 (12 spanner) (DhA1) family [tc:2.A.1.2]	K14636	SLC18A3, VACHT; MFS transporter, DHA1 family, solute carrier family 18 (vesicular acetylcholine transporter), member 3	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K08165	ATR1; MFS transporter, DHA2 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K08169	yebQ; MFS transporter, DHA2 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K08170	norB, norC; MFS transporter, DHA2 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K08166	mmr; MFS transporter, DHA2 family, methylenomycin A resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K08167	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K08168	tetB; MFS transporter, DHA2 family, metal-tetracycline-proton antiporter	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-2 (14 spanner) (DhA2) family [tc:2.A.1.3]	K05557	actVA1; MFS transporter, DHA2 family, integral membrane protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Drug:h+ antiporter-3 (12 spanner) (DhA3) [tc:2.A.1.21]	K08217	mef; MFS transporter, DHA3 family, macrolide efflux protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Putative aromatic compound/drug exporter (AcDE) family [tc:2.A.1.32]	K08221	yitG, ymfD, yfmO; MFS transporter, ACDE family, multidrug resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Fosmidomycin resistance (Fsr) family [tc:2.A.1.35]	K08223	fsr; MFS transporter, FSR family, fosmidomycin resistance protein	
12_Transporters	Major Facilitator superfamily (MFS)	Drug transporters	Acriflavin-sensitivity (Ynfm) family [tc:2.A.1.36]	K08224	ynfM; MFS transporter, YNFM family, putative membrane transport protein	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Unknown major facilitator-1 (UmF1) [tc:2.A.1.24]	K06902	UMF1; MFS transporter, UMF1 family	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Unknown major facilitator-2 (UmF2) [tc:2.A.1.26]	K08219	UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Putative YqgE transporter (YqgE) family [tc:2.A.1.33]	K08222	yqgE; MFS transporter, YQGE family, putative transporter	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Others	K05373	ybtX, irp8; MFS transporter, putative signal transducer	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Others	K06141	tsgA; MFS transporter, TsgA protein	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Others	K08368	yaaU; MFS transporter, putative metabolite transport protein	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Others	K08369	ydjE; MFS transporter, putative metabolite:H+ symporter	
12_Transporters	Major Facilitator superfamily (MFS)	Unknown transporters	Others	K12307	MSFD8, CLN7; MFS transporter, ceroid-lipofuscinosis neuronal protein 7	
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Enzyme I	K08483	ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I)	2.7.3.9
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Enzyme I	K08484	ptsP; phosphotransferase system, enzyme I, PtsP	2.7.3.9
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Enzyme I	K02766		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Phosphocarrier protein hpr	K02784	ptsH; phosphocarrier protein HPr	
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Phosphocarrier protein hpr	K11183	fruB, fpr; multiphosphoryl transfer protein	2.7.1.202
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Phosphocarrier protein hpr	K08485	ptsO, npr; phosphocarrier protein NPr	
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Phosphocarrier protein hpr	K11189		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Enzyme II_glucose-specific  component [mD:m00265]	K02777	crr; sugar PTS system EIIA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Enzyme II_glucose-specific  component [mD:m00265]	K02778	ptsGb; glucose PTS system EIIB component	2.7.1.199
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Enzyme II_glucose-specific  component [mD:m00265]	K02779	ptsG; glucose PTS system EIICB or EIICBA component	2.7.1.199
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	N-acetylglucosamine-specific II component [mD:m00267]	K02802		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	N-acetylglucosamine-specific II component [mD:m00267]	K02803	nagEb; N-acetylglucosamine PTS system EIIB component	2.7.1.193
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	N-acetylglucosamine-specific II component [mD:m00267]	K02804	nagE; N-acetylglucosamine PTS system EIICBA or EIICB component	2.7.1.193
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Maltose and glucose-specific II component [mD:m00266]	K02777	crr; sugar PTS system EIIA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Maltose and glucose-specific II component [mD:m00266]	K02790		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Maltose and glucose-specific II component [mD:m00266]	K02791	malX; maltose/glucose PTS system EIICB component	2.7.1.199 2.7.1.208
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	D-glucosamine-specific II component [mD:m00282]	K02763		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	D-glucosamine-specific II component [mD:m00282]	K02764		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	D-glucosamine-specific II component [mD:m00282]	K02765	gamP; D-glucosamine PTS system EIICBA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Sucrose-specific II component [mD:m00269]	K02808		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Sucrose-specific II component [mD:m00269]	K02809		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Sucrose-specific II component [mD:m00269]	K02810	scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component	2.7.1.211
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Teta-glucosides-specific II component [mD:m00271]	K02755	bglFa; beta-glucoside PTS system EIIA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Teta-glucosides-specific II component [mD:m00271]	K02756		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Teta-glucosides-specific II component [mD:m00271]	K02757	bglF, bglP; beta-glucoside PTS system EIICBA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	 arbutin-, cellobiose-, and salicin-specific II component [mD:m00272]	K02777	crr; sugar PTS system EIIA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	 arbutin-, cellobiose-, and salicin-specific II component [mD:m00272]	K02752		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	 arbutin-, cellobiose-, and salicin-specific II component [mD:m00272]	K02753	ascF; beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Trehalose-specific II component [mD:m00270]	K02777	crr; sugar PTS system EIIA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Trehalose-specific II component [mD:m00270]	K02817		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Trehalose-specific II component [mD:m00270]	K02818		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Trehalose-specific II component [mD:m00270]	K02819	treB, treP; trehalose PTS system EIIBC or EIIBCA component	2.7.1.201
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	N-acetylmuramic acid-specific II component [mD:m00303]	K02777	crr; sugar PTS system EIIA component	2.7.1.-
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	N-acetylmuramic acid-specific II component [mD:m00303]	K11191		
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	N-acetylmuramic acid-specific II component [mD:m00303]	K11192	murP; N-acetylmuramic acid PTS system EIICB component	2.7.1.192
12_Transporters	Phosphotransferase system (pts)	Enzyme I and hpr	Arbutin-like II component [mD:m00268]	K02777	crr; sugar PTS system EIIA component	2.7.1.-
