index	L1	L2	L3	L4	KO	Function	EC	Count
1831	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K13034	ATCYSC1; L-3-cyanoalanine synthase/ cysteine synthase	2.5.1.47 4.4.1.9	2
794	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	Pentose			K00917	lacC; tagatose 6-phosphate kinase	2.7.1.144	1
5274	20_Hydrolysis of polymers	Galactose			K00917	lacC; tagatose 6-phosphate kinase	2.7.1.144	1
1736	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K10771	APEX1; AP endonuclease 1	4.2.99.18	2
5628	21_Cellular response to stress	Cellular response to stress			K10771	APEX1; AP endonuclease 1	4.2.99.18	2
6811	21_Cellular response to stress	Response to oxidative stress			K10771	APEX1; AP endonuclease 1	4.2.99.18	2
3206	12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Branched-chain amino acid transporter [mD:m00237]	K01997	livH; branched-chain amino acid transport system permease protein		3
1071	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00772	mtaP, MTAP; 5'-methylthioadenosine phosphorylase	2.4.2.28	1
2709	09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00772	mtaP, MTAP; 5'-methylthioadenosine phosphorylase	2.4.2.28	1
3124	12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	L-Arabinose transporter [mD:m00213]	K10539	araG; L-arabinose transport system ATP-binding protein	7.5.2.12	21
3004	12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Sulfate transporter [mD:m00185]	K02045	cysA; sulfate/thiosulfate transport system ATP-binding protein	7.3.2.3	2
2547	08_Hydrocarbon degradation	Chlorinated aromatics degradation			K01617	dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase	4.1.1.77	1
1024	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	6.3.5.5	6
2108	07_Nucleic acid metabolism	Pyrimidine metabolism			K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	6.3.5.5	6
4253	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
4476	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
4619	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
4806	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
5153	20_Hydrolysis of polymers	Mannose			K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
6699	21_Cellular response to stress	Response to osmotic stress			K12583	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	2.4.1.-	1
1094	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K01758	CTH; cystathionine gamma-lyase	4.4.1.1	4
1224	06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K01758	CTH; cystathionine gamma-lyase	4.4.1.1	4
1742	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K01758	CTH; cystathionine gamma-lyase	4.4.1.1	4
2513	08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K04110	badA; benzoate-CoA ligase	6.2.1.25	2
5057	20_Hydrolysis of polymers	Xylose			K00065	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	1.1.1.127	2
5035	20_Hydrolysis of polymers	Xylose			K05351	E1.1.1.9; D-xylulose reductase	1.1.1.9	2
4308	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K14335	pimC; alpha-1,6-mannosyltransferase	2.4.1.-	1
4531	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K14335	pimC; alpha-1,6-mannosyltransferase	2.4.1.-	1
4674	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K14335	pimC; alpha-1,6-mannosyltransferase	2.4.1.-	1
4861	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K14335	pimC; alpha-1,6-mannosyltransferase	2.4.1.-	1
5208	20_Hydrolysis of polymers	Mannose			K14335	pimC; alpha-1,6-mannosyltransferase	2.4.1.-	1
6754	21_Cellular response to stress	Response to osmotic stress			K14335	pimC; alpha-1,6-mannosyltransferase	2.4.1.-	1
2084	07_Nucleic acid metabolism	Pyrimidine metabolism			K00943	tmk, DTYMK; dTMP kinase	2.7.4.9	1
4188	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
4411	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
4558	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
4741	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
5088	20_Hydrolysis of polymers	Mannose			K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
6634	21_Cellular response to stress	Response to osmotic stress			K03814	mtgA; monofunctional glycosyltransferase	2.4.1.129	1
5538	21_Cellular response to stress	Cellular response to osmotic stress			K13532	kinD; two-component system, sporulation sensor kinase D	2.7.13.3	3
5955	21_Cellular response to stress	Regulation of response to osmotic stress			K13532	kinD; two-component system, sporulation sensor kinase D	2.7.13.3	3
6518	21_Cellular response to stress	Response to osmotic stress			K13532	kinD; two-component system, sporulation sensor kinase D	2.7.13.3	3
797	05_Fatty acid oxidation	Fatty acid alpha-oxidation			K00141	xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	2
871	05_Fatty acid oxidation	Fatty acid omega-oxidation			K00141	xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	2
1944	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K00141	xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	2
2509	08_Hydrocarbon degradation	Hydrocarbon degradation			K00141	xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	2
2546	08_Hydrocarbon degradation	BTEX and related aromatics degradation			K00141	xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	2
2560	08_Hydrocarbon degradation	Other aromatics degradation			K00141	xylC; benzaldehyde dehydrogenase (NAD)	1.2.1.28	2
1771	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase	1.14.13.-	1
5636	21_Cellular response to stress	Cellular response to stress			K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase	1.14.13.-	1
5477	21_Cellular response to stress	Cellular response to osmotic stress			K07650	cssS; two-component system, OmpR family, sensor histidine kinase CssS	2.7.13.3	4
5894	21_Cellular response to stress	Regulation of response to osmotic stress			K07650	cssS; two-component system, OmpR family, sensor histidine kinase CssS	2.7.13.3	4
6457	21_Cellular response to stress	Response to osmotic stress			K07650	cssS; two-component system, OmpR family, sensor histidine kinase CssS	2.7.13.3	4
1519	06_Amino acid utilization biosynthesis metabolism	Lysine biosynthesis			K01586	lysA; diaminopimelate decarboxylase	4.1.1.20	1
2516	08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K01586	lysA; diaminopimelate decarboxylase	4.1.1.20	1
4275	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K13001	wbyK; mannosyltransferase	2.4.1.-	1
4498	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K13001	wbyK; mannosyltransferase	2.4.1.-	1
4641	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K13001	wbyK; mannosyltransferase	2.4.1.-	1
4828	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K13001	wbyK; mannosyltransferase	2.4.1.-	1
5175	20_Hydrolysis of polymers	Mannose			K13001	wbyK; mannosyltransferase	2.4.1.-	1
6721	21_Cellular response to stress	Response to osmotic stress			K13001	wbyK; mannosyltransferase	2.4.1.-	1
1003	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00139	ALDH5A1; succinate-semialdehyde dehydrogenase	1.2.1.24	2
2397	07_Nucleic acid metabolism	Purine metabolism			K08289	purT; phosphoribosylglycinamide formyltransferase 2	6.3.1.21	1
950	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K01969	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit	6.4.1.4	2
1020	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00266	gltD; glutamate synthase (NADPH) small chain	1.4.1.13	2
1683	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00266	gltD; glutamate synthase (NADPH) small chain	1.4.1.13	2
2987	11_Nitrogen cycle	Ammonia assimilation			K00266	gltD; glutamate synthase (NADPH) small chain	1.4.1.13	2
1008	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00264	GLT1; glutamate synthase (NADH)	1.4.1.14	1
2988	11_Nitrogen cycle	Ammonia assimilation			K00264	GLT1; glutamate synthase (NADH)	1.4.1.14	1
2994	11_Nitrogen cycle	Ammonia assimilation			K00264	GLT1; glutamate synthase (NADH)	1.4.1.14	1
2598	09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00720	UGCG; ceramide glucosyltransferase	2.4.1.80	1
5464	21_Cellular response to stress	Cellular response to osmotic stress			K01048	pldB; lysophospholipase	3.1.1.5	1
6283	21_Cellular response to stress	Response to osmotic stress			K01048	pldB; lysophospholipase	3.1.1.5	1
5475	21_Cellular response to stress	Cellular response to osmotic stress			K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3	4
5892	21_Cellular response to stress	Regulation of response to osmotic stress			K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3	4
6455	21_Cellular response to stress	Response to osmotic stress			K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB	2.7.13.3	4
1077	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
1142	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
1320	06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K00832	tyrB; aromatic-amino-acid transaminase	2.6.1.57	1
4261	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12987	migA; alpha-1,6-rhamnosyltransferase	2.4.1.-	1
4484	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12987	migA; alpha-1,6-rhamnosyltransferase	2.4.1.-	1
4627	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12987	migA; alpha-1,6-rhamnosyltransferase	2.4.1.-	1
4814	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12987	migA; alpha-1,6-rhamnosyltransferase	2.4.1.-	1
5161	20_Hydrolysis of polymers	Mannose			K12987	migA; alpha-1,6-rhamnosyltransferase	2.4.1.-	1
6707	21_Cellular response to stress	Response to osmotic stress			K12987	migA; alpha-1,6-rhamnosyltransferase	2.4.1.-	1
3207	12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Branched-chain amino acid transporter [mD:m00237]	K01998	livM; branched-chain amino acid transport system permease protein		3
2078	07_Nucleic acid metabolism	Pyrimidine metabolism			K00761	upp, UPRT; uracil phosphoribosyltransferase	2.4.2.9	1
807	05_Fatty acid oxidation	Fatty acid beta-oxidation I			K08746	SLC27A2, FACVL1, FATP2; solute carrier family 27 (fatty acid transporter), member 2	6.2.1.- 6.2.1.3	1
838	05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K08746	SLC27A2, FACVL1, FATP2; solute carrier family 27 (fatty acid transporter), member 2	6.2.1.- 6.2.1.3	1
1165	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K10797	enr; 2-enoate reductase	1.3.1.31	2
5513	21_Cellular response to stress	Cellular response to osmotic stress			K08479	sasA; two-component system, OmpR family, clock-associated histidine kinase SasA	2.7.13.3	7
5930	21_Cellular response to stress	Regulation of response to osmotic stress			K08479	sasA; two-component system, OmpR family, clock-associated histidine kinase SasA	2.7.13.3	7
6493	21_Cellular response to stress	Response to osmotic stress			K08479	sasA; two-component system, OmpR family, clock-associated histidine kinase SasA	2.7.13.3	7
4262	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
4485	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
4628	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
4815	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
5162	20_Hydrolysis of polymers	Mannose			K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
6708	21_Cellular response to stress	Response to osmotic stress			K12988	wapR; alpha-1,3-rhamnosyltransferase	2.4.1.-	1
5586	21_Cellular response to stress	Cellular response to stress			K03386	PRDX2_4, ahpC; peroxiredoxin 2/4	1.11.1.24	5
6184	21_Cellular response to stress	Response to nitrosative stress			K03386	PRDX2_4, ahpC; peroxiredoxin 2/4	1.11.1.24	5
2242	07_Nucleic acid metabolism	Purine metabolism			K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase	2.7.6.1	1
925	06_Amino acid utilization biosynthesis metabolism	Histidine degradation			K01468	hutI, AMDHD1; imidazolonepropionase	3.5.2.7	1
1827	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K01468	hutI, AMDHD1; imidazolonepropionase	3.5.2.7	1
4268	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K12994	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase	2.4.1.349 2.4.1.-	1
4491	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Mucin type O-glycan biosynthesis		K12994	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase	2.4.1.349 2.4.1.-	1
4634	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	N-glycan biosynthesis		K12994	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase	2.4.1.349 2.4.1.-	1
4821	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Peptidoglycan biosynthesis		K12994	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase	2.4.1.349 2.4.1.-	1
5168	20_Hydrolysis of polymers	Mannose			K12994	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase	2.4.1.349 2.4.1.-	1
6714	21_Cellular response to stress	Response to osmotic stress			K12994	wbdB, mtfB; O-antigen biosynthesis alpha-1,3-mannosyltransferase	2.4.1.349 2.4.1.-	1
